year,zip_code,population,population_male,population_female,population_age_below_24,population_age_between_25_44,population_age_above_45,crimes_count,victims_count,victims_count_male,victims_count_female,victims_count_age_below_24,victims_count_age_between_25_44,victims_count_age_above_45,victims_count_white,victims_count_black,victims_count_hispanic,victims_count_other_races,unemployment_rate,unemployment_rate_male,unemployment_rate_female,unemployment_rate_age_below_24,unemployment_rate_age_between_25_44,unemployment_rate_age_above_45,unemployment_rate_white,unemployment_rate_black,unemployment_rate_hispanic,unemployment_rate_other_races,population_white,population_black,population_hispanic,population_other_races,cars_count,vans_count,campers_or_rvs_count,tents_count,homeless_individuals_count,median_gross_rent,median_income,median_income_male,median_income_female,median_income_age_below_24,median_income_age_between_25_44,median_income_age_above_45,median_income_white,median_income_black,median_income_hispanic,median_income_other_races,below_poverty_level_individuals_count,below_poverty_level_individuals_count_male,below_poverty_level_individuals_count_female,below_poverty_level_individuals_count_age_below_24,below_poverty_level_individuals_count_age_between_25_44,below_poverty_level_individuals_count_age_above_45,below_poverty_level_individuals_count_white,below_poverty_level_individuals_count_black,below_poverty_level_individuals_count_hispanic,below_poverty_level_individuals_count_other_races,housing_units_count,owner_occupied_housing_units_count,renter_occupied_housing_units_count
2013,90017,23755.0,12867.0,10888.0,8964.0,9556.0,5235.0,1965.0,1705.0,1097.0,782.0,715.0,839.0,411.0,334.0,294.0,1009.0,245.0,8.0,6.5,9.4,34.599999999999994,6.0,29.1,12.1,16.6,7.8,240.6,6404.0,1157.0,16792.0,16194.0,3.0,11.0,0.0,14.0,235.0,824.0,21030.0,26478.75,16581.5,15705.0,26276.0,17618.0,38857.0,11774.0,18525.0,23607.5,11957.0,6123.0,5834.0,3484.0,7669.0,804.0,2730.0,685.0,9356.0,8542.0,9463.0,312.0,9151.0
2013,90018,48498.0,23033.0,25465.0,17407.0,14498.0,16593.0,2494.0,2145.0,1035.0,1180.0,839.0,907.0,748.0,129.0,1036.0,902.0,150.0,15.2,16.3,13.6,56.5,14.3,35.1,10.5,21.9,11.8,315.7,8483.0,16171.0,27542.0,23844.0,6.0,19.0,16.0,3.0,71.0,966.0,32447.0,33010.25,21070.0,27130.5,32495.0,31599.5,62185.5,30994.0,35414.0,35713.75,13527.0,5637.0,7890.0,5033.0,7273.0,1221.0,2015.0,4770.0,7829.0,6742.0,15466.0,4705.0,10761.0
2013,90019,65408.0,31715.0,33693.0,19975.0,21255.0,24178.0,2767.0,2411.0,1195.0,1304.0,867.0,1018.0,882.0,404.0,804.0,935.0,399.0,11.3,9.2,12.0,62.7,9.5,29.4,10.6,15.4,10.4,295.8,24788.0,14332.0,29669.0,26288.0,5.0,11.0,26.0,0.0,38.0,1120.0,42043.0,41679.75,41685.0,36925.5,47111.0,38024.0,66026.0,40286.0,34224.0,37876.0,14873.0,6975.0,7898.0,4953.0,8748.0,1172.0,6433.0,2829.0,9898.0,5611.0,23812.0,6488.0,17324.0
2013,90020,39866.0,19866.0,20000.0,11612.0,15971.0,12283.0,1159.0,933.0,537.0,505.0,420.0,478.0,261.0,167.0,136.0,294.0,468.0,13.5,10.5,16.1,69.30000000000001,12.0,50.3,9.1,14.2,13.2,268.7,9313.0,2434.0,14108.0,28119.0,13.0,16.0,5.0,0.0,70.0,1107.0,38510.0,40277.0,31629.75,33383.0,39531.0,32958.0,40858.5,38876.0,35713.0,55638.5,7416.0,3053.0,4363.0,2146.0,4666.0,604.0,1996.0,244.0,3476.0,5176.0,16468.0,1491.0,14977.0
2013,90021,2940.0,2084.0,856.0,343.0,984.0,1613.0,1334.0,950.0,819.0,386.0,519.0,461.0,354.0,205.0,255.0,542.0,203.0,17.4,17.6,19.8,4.5,11.6,53.6,10.5,45.8,9.9,210.3,1105.0,764.0,1403.0,1071.0,9.0,14.0,24.0,93.0,296.0,517.0,13415.0,17168.0,27362.666666666668,29167.0,37824.0,12057.5,49690.5,10615.0,14400.0,28547.666666666668,1281.0,1013.0,268.0,34.0,1132.0,115.0,456.0,458.0,505.0,367.0,1663.0,136.0,1527.0
2013,90023,45126.0,22610.0,22516.0,19426.0,13803.0,11897.0,1257.0,840.0,583.0,449.0,645.0,400.0,212.0,155.0,17.0,810.0,75.0,11.6,8.2,13.1,66.2,9.2,55.2,13.0,42.9,11.3,213.1,19913.0,357.0,43611.0,24856.0,1.0,16.0,22.0,16.0,92.0,978.0,33849.0,28273.5,18155.0,30299.0,34913.0,29571.0,32300.5,38750.0,34168.0,33063.75,14755.0,6948.0,7807.0,5994.0,7757.0,1004.0,5336.0,122.0,14303.0,9297.0,10802.0,2849.0,7953.0
2013,90024,50964.0,23875.0,27089.0,27890.0,10726.0,12348.0,1017.0,936.0,502.0,419.0,278.0,348.0,391.0,506.0,47.0,83.0,322.0,10.3,8.6,8.4,35.5,8.1,18.5,9.1,8.4,15.0,187.8,31424.0,1393.0,4605.0,18147.0,4.0,3.0,0.0,0.0,8.0,1830.0,54373.0,53266.0,37189.5,72309.0,68969.0,90747.0,69806.0,102625.0,40978.0,26709.666666666668,12631.0,5752.0,6879.0,154.0,12032.0,445.0,6290.0,357.0,1131.0,5984.0,17423.0,5412.0,12011.0
2013,90025,43555.0,22073.0,21482.0,9713.0,20195.0,13647.0,1797.0,1633.0,872.0,785.0,438.0,834.0,525.0,845.0,90.0,251.0,526.0,7.4,7.3,6.6,50.6,5.7,37.5,7.5,9.4,9.8,222.30000000000004,26673.0,1227.0,7747.0,15655.0,16.0,15.0,21.0,0.0,56.0,1576.0,73478.0,66055.25,62522.25,64866.5,87830.0,61271.5,74560.0,82615.0,45014.0,84496.6,5390.0,2451.0,2939.0,678.0,4447.0,265.0,2981.0,106.0,1095.0,2303.0,21197.0,5306.0,15891.0
2013,90026,68726.0,35014.0,33712.0,20958.0,25773.0,21995.0,2976.0,2527.0,1388.0,1287.0,1045.0,1185.0,746.0,681.0,240.0,1376.0,378.0,14.8,14.4,14.7,55.5,13.1,43.5,14.5,29.8,16.1,319.0,43685.0,2027.0,39856.0,23014.0,14.0,16.0,14.0,5.0,71.0,1070.0,44327.0,47001.25,43653.75,31193.0,51849.0,37550.0,57703.0,20745.0,35883.0,39634.75,15990.0,7600.0,8390.0,4951.0,9820.0,1219.0,9923.0,877.0,11673.0,5190.0,25277.0,5233.0,20044.0
2013,90027,45942.0,23142.0,22800.0,9170.0,18702.0,18070.0,2313.0,1882.0,1224.0,869.0,722.0,923.0,668.0,996.0,157.0,440.0,509.0,11.5,12.4,10.5,48.0,11.4,37.2,13.3,3.6,10.3,201.8,30895.0,1343.0,10125.0,13704.0,4.0,11.0,11.0,2.0,104.0,1178.0,47993.0,60126.25,41878.0,42999.0,60144.0,34343.5,48519.0,50426.0,37819.0,56448.5,8620.0,3840.0,4780.0,1244.0,5776.0,1600.0,5817.0,250.0,2513.0,2553.0,21670.0,4615.0,17055.0
2013,90028,28151.0,15561.0,12590.0,7614.0,12250.0,8287.0,3991.0,3203.0,2292.0,1400.0,1639.0,1654.0,698.0,1595.0,503.0,686.0,1035.0,14.3,16.7,9.5,41.0,13.3,104.0,12.9,20.8,15.0,374.4,16520.0,1829.0,9312.0,9802.0,18.0,18.0,25.0,3.0,316.0,1101.0,30953.0,40062.25,30049.5,23132.5,43514.0,23104.5,31749.0,28446.0,31647.0,29777.5,8078.0,4177.0,3901.0,1043.0,5951.0,1084.0,4257.0,555.0,2931.0,3266.0,14964.0,807.0,14157.0
2013,90029,40208.0,20893.0,19315.0,12455.0,14338.0,13415.0,1703.0,1407.0,840.0,684.0,603.0,628.0,472.0,369.0,125.0,711.0,330.0,13.1,10.6,14.6,60.400000000000006,11.8,33.5,14.3,26.0,13.8,198.3,16655.0,1327.0,24222.0,22226.0,21.0,32.0,16.0,3.0,106.0,966.0,36979.0,41467.5,28130.0,33066.5,41718.0,28324.5,39653.5,19063.0,34295.0,38977.0,10456.0,5172.0,5284.0,3244.0,6416.0,796.0,3669.0,471.0,7507.0,6316.0,14046.0,1379.0,12667.0
2013,90031,40052.0,19890.0,20162.0,14379.0,11723.0,13950.0,1283.0,951.0,561.0,534.0,563.0,444.0,276.0,189.0,29.0,752.0,135.0,14.5,11.6,14.0,81.8,11.9,41.2,17.0,20.8,16.8,280.0,14195.0,493.0,26990.0,25364.0,8.0,18.0,18.0,4.0,21.0,963.0,34655.0,38460.75,25693.5,28113.5,36848.0,32716.0,50326.5,25580.0,33671.0,30216.25,13052.0,6070.0,6982.0,4825.0,7149.0,1078.0,3816.0,239.0,9311.0,8997.0,11258.0,3598.0,7660.0
2013,90032,47784.0,23412.0,24372.0,18129.0,13993.0,15662.0,1461.0,1070.0,604.0,581.0,650.0,465.0,346.0,166.0,41.0,895.0,107.0,17.1,16.3,15.6,74.5,16.0,41.400000000000006,17.6,9.0,18.4,278.1,26842.0,903.0,38747.0,20039.0,2.0,9.0,16.0,3.0,5.0,1068.0,46508.0,48351.0,39342.0,34867.0,46118.0,45543.0,52489.0,42305.0,44442.0,48456.0,9232.0,4004.0,5228.0,3522.0,5037.0,673.0,4907.0,150.0,8195.0,4175.0,12898.0,6339.0,6559.0
2013,90033,49049.0,24526.0,24523.0,21982.0,13054.0,14013.0,2137.0,1640.0,935.0,914.0,954.0,724.0,459.0,241.0,66.0,1444.0,123.0,17.9,14.3,17.1,88.69999999999999,13.3,37.6,16.6,9.5,18.6,299.7,25094.0,669.0,44725.0,23286.0,6.0,30.0,26.0,23.0,123.0,891.0,28005.0,25600.5,17612.25,25468.0,33352.0,24754.0,27368.0,16793.0,29324.0,25539.5,16813.0,7643.0,9170.0,6620.0,9109.0,1084.0,8771.0,210.0,15571.0,7832.0,12812.0,2138.0,10674.0
2013,90034,58703.0,29229.0,29474.0,15874.0,26462.0,16367.0,2069.0,1764.0,959.0,867.0,634.0,892.0,543.0,771.0,260.0,421.0,403.0,8.3,7.9,8.5,33.8,6.9,30.8,7.8,10.7,7.1,249.3,35220.0,5382.0,17044.0,18101.0,6.0,2.0,14.0,2.0,21.0,1371.0,56946.0,52655.75,53701.5,49234.0,63084.0,50167.0,63589.5,52250.0,41735.0,57422.2,10277.0,4646.0,5631.0,1997.0,7805.0,475.0,6234.0,765.0,3965.0,3278.0,25585.0,4969.0,20616.0
2013,90035,30999.0,14589.0,16410.0,8190.0,11254.0,11555.0,1270.0,1131.0,590.0,558.0,333.0,490.0,447.0,554.0,181.0,155.0,278.0,10.4,10.1,10.5,46.3,8.8,32.2,8.5,27.0,11.1,287.1,21964.0,2964.0,3307.0,6071.0,1.0,2.0,5.0,0.0,16.0,1641.0,75863.0,64952.5,51348.5,85116.0,92831.0,55515.5,77566.0,44531.0,80000.0,64395.5,2748.0,1069.0,1679.0,278.0,1864.0,606.0,1950.0,374.0,213.0,424.0,13353.0,4364.0,8989.0
2013,90036,36101.0,17825.0,18276.0,8450.0,17148.0,10503.0,2041.0,1768.0,969.0,870.0,516.0,955.0,570.0,995.0,231.0,264.0,414.0,8.8,9.6,7.8,58.8,7.9,24.1,8.2,14.6,7.9,328.8,23018.0,1932.0,3151.0,11151.0,3.0,4.0,8.0,0.0,82.0,1791.0,71589.0,70050.75,61689.25,58336.0,74777.0,62144.0,72363.0,84390.0,55913.0,65754.33333333333,4825.0,2157.0,2668.0,589.0,3816.0,420.0,3140.0,322.0,673.0,1363.0,18284.0,2629.0,15655.0
2013,90037,61845.0,30401.0,31444.0,26551.0,19215.0,16079.0,3913.0,3268.0,1621.0,1811.0,1582.0,1380.0,951.0,107.0,1383.0,1789.0,153.0,16.2,15.5,15.5,59.3,15.1,58.9,13.6,33.0,12.5,192.1,10841.0,12511.0,47360.0,38493.0,23.0,15.0,8.0,3.0,105.0,951.0,26796.0,22428.0,17380.25,22451.5,26551.0,25615.5,43226.0,21790.0,29067.0,26160.5,25066.0,11579.0,13487.0,10154.0,13814.0,1098.0,3736.0,5044.0,19152.0,16286.0,16187.0,4227.0,11960.0
2013,90038,29836.0,15001.0,14835.0,9962.0,11607.0,8267.0,1443.0,1178.0,806.0,504.0,514.0,588.0,341.0,476.0,154.0,433.0,278.0,14.0,13.1,12.8,71.0,10.9,32.3,12.4,22.8,14.7,239.6,11764.0,1743.0,17563.0,16329.0,14.0,20.0,24.0,1.0,117.0,1037.0,35144.0,35073.0,38367.25,29980.5,42466.0,26201.0,39811.5,24479.0,31061.0,37476.66666666666,8307.0,4095.0,4212.0,2387.0,5383.0,537.0,2829.0,607.0,5556.0,4871.0,12050.0,948.0,11102.0
2013,90039,27049.0,14122.0,12927.0,6394.0,10232.0,10423.0,1126.0,882.0,581.0,418.0,356.0,451.0,319.0,446.0,36.0,313.0,204.0,10.3,9.7,9.9,56.7,8.8,44.5,12.2,7.6,8.3,268.8,15888.0,661.0,10457.0,10500.0,8.0,4.0,10.0,0.0,17.0,1259.0,64080.0,68814.0,50901.5,46678.5,73914.0,51678.5,75862.5,52429.0,43187.0,71590.75,3570.0,1918.0,1652.0,763.0,2398.0,409.0,2294.0,51.0,2077.0,1225.0,11649.0,4868.0,6781.0
2013,90041,28203.0,13220.0,14983.0,8797.0,7590.0,11816.0,1099.0,825.0,548.0,432.0,436.0,328.0,335.0,379.0,31.0,344.0,226.0,9.0,9.7,7.8,28.3,8.4,36.2,9.9,7.4,11.0,221.5,15700.0,478.0,11176.0,12025.0,14.0,20.0,18.0,2.0,28.0,1211.0,63770.0,43757.0,51406.5,56790.5,75859.0,54183.5,61730.0,50109.0,57500.0,64449.0,3207.0,1390.0,1817.0,644.0,2339.0,224.0,1969.0,100.0,1492.0,1138.0,9404.0,4814.0,4590.0
2013,90042,60623.0,29653.0,30970.0,19912.0,19820.0,20891.0,2189.0,1783.0,986.0,945.0,820.0,809.0,560.0,454.0,94.0,1202.0,186.0,13.1,10.5,13.1,79.0,11.5,43.8,13.8,20.5,15.0,220.3,33033.0,1776.0,41103.0,25814.0,5.0,12.0,28.0,7.0,19.0,1125.0,50996.0,43862.5,45576.5,38354.5,57440.0,44352.5,59252.5,49517.0,41778.0,47538.5,11328.0,5128.0,6200.0,3779.0,6789.0,760.0,5620.0,320.0,9171.0,5388.0,19551.0,8583.0,10968.0
2013,90043,43527.0,19990.0,23537.0,14478.0,10657.0,18392.0,2529.0,2281.0,1045.0,1305.0,739.0,922.0,868.0,84.0,1623.0,524.0,120.0,16.7,18.6,13.2,91.9,15.9,26.6,12.4,16.2,17.9,335.2,6855.0,27666.0,12698.0,9006.0,5.0,6.0,6.0,1.0,88.0,1037.0,40658.0,31362.75,37028.25,32662.0,40868.0,41404.5,65681.5,40349.0,39271.0,41111.0,9442.0,3894.0,5548.0,2815.0,5716.0,911.0,1294.0,5377.0,3419.0,2771.0,16271.0,8167.0,8104.0
2013,90044,87590.0,41812.0,45778.0,37089.0,24229.0,26272.0,4617.0,3976.0,1732.0,2411.0,1768.0,1748.0,1101.0,112.0,2150.0,1735.0,150.0,14.1,13.2,12.6,63.7,13.1,42.0,11.1,19.3,11.2,312.9,22508.0,32696.0,52299.0,32386.0,30.0,55.0,57.0,13.0,214.0,968.0,29870.0,27405.25,22006.5,22496.0,29755.0,28147.5,35061.0,25494.0,32707.0,25885.2,29992.0,12784.0,17208.0,12534.0,15849.0,1609.0,7013.0,9985.0,19026.0,12994.0,25671.0,7928.0,17743.0
2013,90045,40272.0,19734.0,20538.0,14079.0,11704.0,14489.0,2824.0,2123.0,1259.0,1093.0,1058.0,948.0,818.0,1076.0,482.0,339.0,515.0,9.2,9.3,8.1,25.4,9.2,32.6,8.2,11.5,11.2,298.79999999999995,25085.0,5785.0,7102.0,9402.0,16.0,22.0,51.0,1.0,66.0,1659.0,77893.0,63782.75,47401.5,66900.0,86938.0,72116.5,90637.5,53993.0,74506.0,57236.4,4327.0,1757.0,2570.0,698.0,3394.0,235.0,2420.0,980.0,551.0,927.0,15262.0,8179.0,7083.0
2013,90046,50499.0,26451.0,24048.0,8202.0,22847.0,19450.0,1440.0,1261.0,716.0,625.0,372.0,722.0,346.0,825.0,100.0,141.0,295.0,11.0,10.8,11.0,37.1,10.0,45.0,11.1,15.3,13.0,253.4,40590.0,2039.0,5322.0,7870.0,6.0,10.0,3.0,0.0,96.0,1368.0,52641.0,67632.5,43558.0,63020.0,63201.0,37916.5,52831.5,48934.0,48394.0,56515.75,8229.0,3698.0,4531.0,565.0,5719.0,1945.0,6488.0,400.0,1146.0,1341.0,28728.0,6177.0,22551.0
2013,90047,47533.0,21690.0,25843.0,16933.0,11697.0,18903.0,3018.0,2602.0,1201.0,1515.0,994.0,1092.0,932.0,106.0,1823.0,679.0,108.0,16.1,17.8,13.5,78.5,14.4,35.2,12.3,19.0,10.5,269.6,7087.0,32556.0,13892.0,7890.0,17.0,37.0,35.0,2.0,83.0,1021.0,41842.0,41258.75,28494.0,33656.5,43669.0,41393.0,57704.5,40126.0,47122.0,47138.75,9962.0,4221.0,5741.0,3515.0,5559.0,888.0,1433.0,7100.0,2697.0,1429.0,16217.0,8835.0,7382.0
2013,90048,21316.0,9956.0,11360.0,3824.0,9464.0,8028.0,1166.0,1007.0,524.0,530.0,278.0,556.0,332.0,586.0,105.0,167.0,251.0,9.2,8.4,9.6,51.2,7.4,62.5,9.8,20.3,6.2,277.29999999999995,17559.0,437.0,1613.0,3320.0,1.0,0.0,0.0,0.0,41.0,1679.0,72701.0,74993.75,59694.75,95920.0,86222.0,63482.0,75455.5,72019.0,52143.0,57467.0,1956.0,696.0,1260.0,164.0,1523.0,269.0,1588.0,8.0,190.0,360.0,11414.0,3589.0,7825.0
2013,90049,35310.0,16219.0,19091.0,8275.0,11044.0,15991.0,1042.0,968.0,455.0,513.0,195.0,413.0,434.0,685.0,35.0,66.0,196.0,6.6,4.6,8.9,14.2,5.6,26.7,7.0,7.2,8.0,223.9,30105.0,254.0,2250.0,4951.0,6.0,6.0,1.0,0.0,14.0,1846.0,110854.0,106337.25,79958.25,134687.5,106745.0,121664.0,111453.5,21201.0,86500.0,116968.66666666669,2261.0,856.0,1405.0,206.0,1762.0,293.0,1857.0,25.0,203.0,379.0,16559.0,9168.0,7391.0
2013,90056,8536.0,3680.0,4856.0,2304.0,1662.0,4570.0,19.0,19.0,9.0,10.0,1.0,3.0,15.0,3.0,13.0,1.0,2.0,10.9,9.2,11.8,45.8,12.3,27.1,4.6,10.4,29.1,403.2,1065.0,6828.0,302.0,643.0,6.0,5.0,4.0,0.0,9.0,1506.0,86858.0,66042.75,59312.25,114375.0,92067.0,91338.5,123056.0,85372.0,,32770.5,454.0,122.0,332.0,143.0,204.0,107.0,17.0,362.0,30.0,75.0,3613.0,2321.0,1292.0
2013,90057,45392.0,24452.0,20940.0,15069.0,17643.0,12680.0,2481.0,2207.0,1243.0,1093.0,776.0,1040.0,665.0,247.0,329.0,1437.0,327.0,12.8,7.3,18.3,62.3,10.0,64.2,13.4,21.7,12.5,268.8,10730.0,2282.0,31266.0,32380.0,0.0,7.0,0.0,0.0,107.0,876.0,28035.0,29097.25,21987.0,26240.0,31813.0,21312.0,29685.0,17763.0,28196.0,34442.0,16580.0,8108.0,8472.0,6014.0,9398.0,1168.0,4384.0,1026.0,13039.0,11170.0,15800.0,640.0,15160.0
2013,90058,2980.0,1528.0,1452.0,1389.0,787.0,804.0,254.0,190.0,124.0,104.0,103.0,99.0,52.0,10.0,58.0,145.0,15.0,19.5,16.4,16.5,114.0,14.1,92.9,21.8,23.8,22.5,226.9,1158.0,363.0,2441.0,1459.0,12.0,33.0,31.0,46.0,168.0,641.0,16750.0,24766.25,12770.333333333334,12917.0,17458.0,16278.0,42370.5,17550.0,14728.0,25873.0,1716.0,882.0,834.0,875.0,778.0,63.0,617.0,107.0,1630.0,992.0,905.0,110.0,795.0
2013,90059,41831.0,19712.0,22119.0,20295.0,11132.0,10404.0,1764.0,1563.0,596.0,1015.0,611.0,732.0,421.0,36.0,801.0,717.0,58.0,17.7,14.9,16.7,80.4,16.0,47.3,14.3,22.4,15.4,253.8,16416.0,13719.0,26964.0,11696.0,7.0,3.0,10.0,6.0,96.0,898.0,33962.0,30058.5,19354.5,21887.5,30315.0,33115.5,36217.0,29663.0,36893.0,37592.5,14988.0,6663.0,8325.0,7184.0,7353.0,451.0,6134.0,4906.0,9801.0,3948.0,9557.0,4039.0,5518.0
2013,90061,27457.0,12823.0,14634.0,12608.0,7244.0,7605.0,1638.0,1394.0,626.0,807.0,681.0,601.0,356.0,29.0,760.0,582.0,63.0,18.1,13.2,20.2,76.3,18.0,35.3,15.6,22.9,15.4,186.5,10431.0,10023.0,17144.0,7003.0,5.0,2.0,9.0,0.0,29.0,1093.0,33476.0,27769.75,25206.0,28861.0,31660.0,35796.0,27715.0,30145.0,35196.0,43471.333333333336,9115.0,3959.0,5156.0,4017.0,4764.0,334.0,3376.0,2999.0,6062.0,2740.0,7191.0,2895.0,4296.0
2013,90062,32450.0,15608.0,16842.0,11996.0,9048.0,11406.0,2318.0,2056.0,920.0,1183.0,733.0,939.0,646.0,67.0,1230.0,737.0,70.0,15.2,13.9,15.3,76.2,14.2,22.9,11.3,20.0,13.0,354.9,5022.0,11571.0,19624.0,15857.0,7.0,9.0,8.0,2.0,74.0,1009.0,33192.0,28076.5,20477.75,39143.5,30871.0,32452.5,29146.0,26275.0,37512.0,25097.75,8859.0,3921.0,4938.0,3022.0,5212.0,625.0,1294.0,3081.0,5519.0,4484.0,9283.0,3857.0,5426.0
2013,90063,54160.0,27229.0,26931.0,22868.0,16068.0,15224.0,401.0,298.0,144.0,182.0,182.0,143.0,76.0,20.0,4.0,295.0,7.0,15.2,12.2,16.5,71.4,11.7,59.3,14.7,45.7,15.2,249.1,24434.0,230.0,52741.0,29496.0,1.0,7.0,10.0,0.0,17.0,1012.0,38441.0,30939.75,24145.25,30439.0,40899.0,34195.0,36149.0,41000.0,38900.0,43370.0,14411.0,6637.0,7774.0,5809.0,7476.0,1126.0,5519.0,73.0,14022.0,8819.0,13435.0,4769.0,8666.0
2013,90064,26103.0,12605.0,13498.0,7153.0,8205.0,10745.0,1442.0,1261.0,696.0,584.0,410.0,513.0,519.0,655.0,97.0,213.0,378.0,6.6,5.5,6.1,48.3,5.7,40.6,7.2,11.2,13.2,243.6,18760.0,803.0,3789.0,6540.0,10.0,12.0,21.0,2.0,22.0,1672.0,84579.0,64262.5,61302.25,70410.0,90697.0,81031.5,90555.5,92604.0,44828.0,81362.33333333333,2539.0,1234.0,1305.0,462.0,1751.0,326.0,1612.0,44.0,670.0,883.0,10719.0,5959.0,4760.0
2013,90065,45242.0,23508.0,21734.0,14492.0,13883.0,16867.0,1633.0,1302.0,742.0,688.0,586.0,602.0,445.0,388.0,59.0,804.0,180.0,9.1,8.6,8.1,51.5,7.3,22.200000000000003,9.6,21.4,9.9,268.20000000000005,20812.0,960.0,28980.0,23470.0,1.0,13.0,19.0,0.0,18.0,1082.0,53635.0,50411.75,45355.25,39169.5,54070.0,50349.0,67590.5,55265.0,40554.0,69984.8,8970.0,4089.0,4881.0,3030.0,4966.0,974.0,3668.0,132.0,7154.0,5170.0,14598.0,7241.0,7357.0
2013,90066,59031.0,29446.0,29585.0,15831.0,21950.0,21250.0,1505.0,1265.0,705.0,636.0,428.0,551.0,526.0,757.0,98.0,282.0,234.0,8.5,8.1,8.9,41.0,8.0,20.5,8.2,14.3,7.8,291.1,37393.0,2905.0,18298.0,18733.0,19.0,33.0,48.0,2.0,22.0,1381.0,66744.0,65973.25,56695.75,58700.0,69025.0,63461.0,74841.5,60577.0,50030.0,49266.25,6494.0,3240.0,3254.0,1423.0,4556.0,515.0,3171.0,738.0,2932.0,2585.0,24480.0,9405.0,15075.0
2013,90067,2312.0,1031.0,1281.0,242.0,538.0,1532.0,114.0,105.0,52.0,55.0,23.0,55.0,36.0,66.0,8.0,12.0,24.0,7.8,2.4,16.8,25.6,5.7,30.3,5.9,,100.0,364.6,1920.0,6.0,57.0,386.0,0.0,0.0,0.0,0.0,2.0,,90972.0,127100.0,66097.66666666667,73500.0,72875.0,108483.5,85916.5,,218000.0,110535.5,175.0,47.0,128.0,25.0,51.0,99.0,149.0,0.0,9.0,26.0,1425.0,1064.0,361.0
2013,90068,22043.0,12362.0,9681.0,4138.0,9701.0,8204.0,1083.0,939.0,557.0,436.0,273.0,499.0,311.0,704.0,63.0,88.0,149.0,10.6,10.6,9.2,68.7,7.3,46.6,9.7,4.8,13.9,265.6,17496.0,1114.0,2085.0,3433.0,9.0,7.0,6.0,1.0,67.0,1431.0,67500.0,73401.25,58578.5,81287.0,75554.0,67707.0,75918.0,44902.0,52546.0,55676.5,2309.0,1390.0,919.0,136.0,1988.0,185.0,1658.0,53.0,317.0,598.0,12338.0,5415.0,6923.0
2013,90069,20731.0,12305.0,8426.0,1949.0,9451.0,9331.0,274.0,243.0,158.0,96.0,56.0,126.0,92.0,173.0,15.0,24.0,43.0,9.2,9.3,9.7,17.6,8.0,31.200000000000003,10.1,0.0,7.6,187.90000000000003,16652.0,850.0,2538.0,3229.0,1.0,0.0,0.0,0.0,29.0,1532.0,75451.0,98727.75,55728.5,75696.5,84136.0,62043.0,73451.0,92601.0,81676.0,81157.66666666667,2534.0,1228.0,1306.0,235.0,1909.0,390.0,2006.0,169.0,322.0,359.0,13152.0,4841.0,8311.0
2013,90071,0.0,0.0,0.0,0.0,0.0,0.0,217.0,191.0,134.0,78.0,61.0,99.0,57.0,75.0,43.0,56.0,38.0,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,18.0,179.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,90073,773.0,642.0,131.0,34.0,171.0,568.0,47.0,42.0,26.0,18.0,10.0,20.0,17.0,22.0,2.0,4.0,16.0,47.4,57.9,0.0,100.0,63.0,90.8,58.8,42.4,67.4,185.6,294.0,357.0,126.0,122.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,426.0,367.0,59.0,0.0,412.0,14.0,140.0,232.0,74.0,54.0,0.0,0.0,0.0
2013,90077,8506.0,3984.0,4522.0,2454.0,1399.0,4653.0,217.0,201.0,100.0,103.0,38.0,61.0,118.0,128.0,5.0,21.0,55.0,7.1,10.5,5.4,17.7,14.1,13.4,7.3,12.0,4.0,56.6,7495.0,113.0,427.0,898.0,1.0,2.0,0.0,0.0,1.0,1991.0,168036.0,138062.5,65536.25,118569.5,182857.0,162715.5,171354.5,88875.0,76458.0,142329.5,274.0,82.0,192.0,73.0,161.0,40.0,240.0,9.0,22.0,25.0,3299.0,2900.0,399.0
2013,90079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,94.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,90089,3276.0,1512.0,1764.0,3176.0,84.0,16.0,413.0,393.0,218.0,186.0,200.0,143.0,70.0,148.0,75.0,82.0,101.0,12.2,13.2,0.0,22.9,0.0,0.0,17.1,0.0,29.5,102.4,1728.0,75.0,355.0,1473.0,0.0,0.0,0.0,0.0,0.0,1063.0,11750.0,,,,,,,,,,39.0,16.0,23.0,0.0,39.0,0.0,11.0,0.0,0.0,28.0,18.0,0.0,18.0
2013,90090,0.0,0.0,0.0,0.0,0.0,0.0,112.0,87.0,78.0,33.0,39.0,48.0,25.0,32.0,5.0,57.0,17.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
