tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
402303,3,3,0,1,39
402304,0,0,0,0,7
402402,3,0,4,0,30
402403,3,0,2,0,10
402404,4,1,1,0,12
402405,0,0,0,0, -   
402406,0,0,0,0,11
402501,0,0,5,0,18
402502,0,0,0,0,2
402600,1,0,1,1,51
402702,0,0,0,0,30
402703,0,0,0,0, -   
402705,0,0,0,0, -   
402706,0,0,0,0, -   
402801,1,1,3,2,112
402803,0,0,0,0,7
402804,0,1,0,0,1
402902,1,0,0,0,55
402903,0,0,0,0,1
402904,0,0,0,1,3
403000,5,1,3,2,32
403200,0,0,0,0, -   
403303,0,0,0,2,14
403304,1,0,0,0,3
403305,1,0,0,0,1
403312,1,1,0,1,7
403316,3,0,1,2,20
403317,0,0,0,0,17
403318,0,0,1,0,12
403319,0,0,0,0, -   
403320,0,0,0,0, -   
403321,1,1,1,0,17
403322,0,0,0,0, -   
403323,1,0,0,0,2
403324,0,0,0,0, -   
403325,0,0,0,0, -   
403401,0,0,0,0, -   
403402,0,0,0,0, -   
403403,0,0,0,0, -   
403404,0,0,0,0, -   
403405,0,0,0,0, -   
403406,1,0,0,0,5
403407,0,0,0,0, -   
403408,0,0,0,0, -   
403500,0,0,1,4,14
403600,0,0,0,0, -   
403702,0,0,0,0, -   
403703,0,0,0,0, -   
403721,0,0,0,0, -   
403722,1,0,0,0,3
403801,5,3,4,0,21
403802,1,1,8,0,36
403901,0,0,0,3,10
403902,0,0,0,0, -   
404000,0,0,0,1,7
404100,0,0,0,1,3
404201,1,0,0,3,25
404202,0,0,0,0,3
404301,1,0,0,0,19
404302,0,0,0,3,14
404401,0,0,0,1,1
404402,0,0,1,0,6
404501,0,0,0,0, -   
404503,0,0,0,0,2
404504,0,0,1,0,4
404600,1,0,1,55,213
404701,2,0,0,4,28
404702,0,0,1,0,10
404703,0,0,0,0,20
404801,0,0,0,1,10
404802,0,0,3,0,108
404803,0,0,0,0,3
404901,0,0,0,0, -   
404902,1,0,0,0,3
404903,1,0,0,2,9
405001,1,0,2,0,7
405002,0,0,0,0, -   
405101,0,0,1,0,6
405102,4,0,2,0,26
405201,0,0,2,1,10
405202,4,0,0,0,24
405203,2,0,1,0,5
405301,0,0,0,0, -   
405302,0,0,1,0,2
405400,0,1,5,0,12
405500,0,0,2,0,4
405600,0,0,0,0,1
405701,1,0,0,0,1
405702,0,2,0,0,10
405800,0,0,0,1,1
405900,0,0,6,0,12
406000,0,0,0,0,3
406101,0,0,0,0,4
406102,0,0,0,0,5
406200,0,0,0,0,4
406300,0,0,0,0, -   
406402,0,0,0,0, -   
406411,0,0,0,0, -   
406412,0,0,0,0, -   
406500,0,0,0,0, -   
406601,0,0,0,0,5
406602,0,0,0,0, -   
406701,0,0,0,0,4
406702,0,1,0,0,2
406800,0,0,0,0, -   
406901,0,3,0,1,11
406902,1,1,1,0,12
407001,0,0,2,0,9
407002,2,0,0,2,24
407101,0,0,1,0,4
407102,0,0,0,0, -   
407200,0,2,2,0,81
407301,0,0,0,0,2
407302,0,2,6,0,15
407400,0,0,0,0,2
407501,0,0,0,0, -   
407502,0,0,0,0, -   
407601,0,0,0,0,9
407602,0,0,0,0,3
407701,0,0,0,0,2
407702,1,0,0,0,6
407801,0,0,0,0, -   
407802,0,0,1,0,4
407900,0,0,1,0,2
408003,0,0,0,0, -   
408004,0,0,2,0,73
408005,0,0,0,0, -   
408006,0,0,0,0, -   
408133,0,0,0,0, -   
408134,0,0,0,0, -   
408135,0,0,0,0, -   
408136,0,0,0,0, -   
408137,0,0,0,0,1
408138,0,0,0,0, -   
408139,0,0,0,0, -   
408140,0,0,1,0,3
408141,0,0,0,0, -   
408202,2,2,4,7,48
408211,0,0,4,4,69
408212,0,0,8,0,26
408301,0,4,2,14,65
408302,7,0,1,9,52
408303,0,0,0,0, -   
408401,0,2,4,0,12
408402,0,0,0,0,119
408501,0,0,0,0,1
408503,0,0,0,0, -   
408504,0,0,0,0,3
408505,1,0,5,0,11
408623,0,0,0,0, -   
408624,0,0,0,0, -   
408625,0,0,1,0,2
408626,0,0,0,0,2
408627,0,0,0,0, -   
408628,0,0,2,0,7
408629,0,0,0,0, -   
408630,2,0,6,0,15
408631,0,0,1,0,4
408703,0,0,0,0,2
408704,0,0,0,0, -   
408705,0,0,2,0,4
408706,0,0,0,0, -   
408722,1,0,0,0,2
408723,0,0,0,0, -   
408724,0,0,0,0,2
408800,0,0,0,4,29
430002,1,0,0,0,5
430003,0,0,0,0,1
430101,0,1,0,0,4
430102,0,0,0,0, -   
430200,0,0,0,0, -   
430301,0,0,0,0, -   
430302,5,3,1,0,22
430400,1,0,1,2,30
430501,0,0,0,0, -   
430502,0,0,0,0, -   
430600,0,0,0,0, -   
430701,0,0,0,0, -   
430721,7,1,0,2,54
430723,0,0,1,0,4
430724,0,0,0,0, -   
430801,3,1,2,0,37
430802,1,0,0,0,1
430803,1,0,0,1,5
430901,0,1,0,0,4
430902,1,0,0,0,2
431001,1,0,0,1,11
431002,3,3,0,0,10
431100,3,2,2,0,15
431200,0,2,2,0,6
431300,0,0,0,0, -   
431400,0,0,6,5,18
431501,0,0,0,0,5
431502,0,0,8,1,31
431600,0,0,0,0,1
431700,1,0,1,0,10
431800,0,0,2,0,4
431900,0,0,0,0,9
432000,0,0,1,0,5
432101,0,0,0,0, -   
432102,0,0,0,0,1
432201,0,0,0,0,3
432202,0,0,0,0,1
432300,0,0,0,0, -   
432401,0,0,0,0, -   
432402,0,0,0,0, -   
432500,0,0,1,0,2
432601,0,0,0,0, -   
432602,0,0,0,0, -   
432700,0,0,2,1,8
432801,1,0,3,2,15
432802,0,4,0,1,65
432901,3,0,0,0,11
432902,0,0,0,0,1
433101,8,1,4,0,36
433102,0,1,0,0,2
433200,0,0,3,0,9
433302,0,0,2,8,28
433304,1,0,1,1,12
433305,0,0,0,0,4
433306,0,0,0,0,1
433307,0,0,0,0,2
433401,0,3,4,0,16
433402,0,0,0,0, -   
433403,0,0,0,0, -   
433501,0,0,0,1,3
433503,1,1,0,0,6
433504,0,0,3,2,16
433601,0,0,0,0,2
433602,2,0,1,7,42
433700,14,1,1,5,56
433801,0,0,0,0,3
433802,6,1,0,9,70
433901,0,0,0,0,27
433902,0,0,0,0,1
434001,0,1,1,0,3
434003,2,0,2,0,10
434004,0,2,1,0,6
460000,0,0,0,1,1
460100,0,0,0,0, -   
460200,0,0,1,0,6
460301,2,0,0,0,8
460302,0,0,1,0,12
460401,0,0,0,0, -   
460501,0,0,0,0, -   
460502,0,0,0,0, -   
460600,0,0,0,0, -   
460700,0,0,0,0, -   
461000,0,0,0,0,3
461100,0,4,0,0,17
461200,0,0,0,0, -   
461300,1,2,1,0,8
463101,0,0,0,0,1
463102,0,0,0,1,6
463300,0,0,0,0, -   
464100,0,0,0,0, -   
464200,0,0,0,0, -   
480002,0,0,0,0, -   
480011,0,0,0,0,15
480012,0,0,1,0,2
480101,0,0,0,0, -   
480102,0,0,0,0, -   
480201,0,0,0,0, -   
480202,1,0,0,1,4
480302,0,0,0,0,1
480303,0,0,0,0, -   
480304,0,0,0,0, -   
480400,0,0,0,0, -   
480500,1,0,0,0,9
480600,0,0,0,3,30
480702,0,0,0,0, -   
480703,0,1,0,0,1
480704,1,0,0,0,10
480802,1,0,2,0,11
480803,0,0,0,0, -   
480804,0,0,0,0, -   
480901,2,0,0,0,6
480902,1,1,0,0,5
480903,0,0,0,0, -   
481001,0,0,0,0,11
481002,3,0,0,0,22
481101,0,0,0,0,1
481102,0,0,0,0, -   
481103,0,0,0,0, -   
481201,0,0,0,0, -   
481202,0,0,2,0,4
481300,0,1,0,3,11
481401,0,0,1,0,2
481402,0,0,0,0, -   
481500,0,1,2,0,6
481603,0,0,0,0, -   
481604,0,0,0,0, -   
481605,0,0,0,0,2
481606,0,0,0,0, -   
481711,1,4,1,0,23
481712,1,4,1,0,32
481713,3,1,0,0,8
481714,0,0,0,0, -   
481800,0,0,0,0, -   
481901,0,0,1,0,26
481902,0,0,0,0, -   
482001,1,0,1,0,6
482002,0,0,0,0,1
482101,0,0,0,0,2
482102,0,0,0,0, -   
482201,0,0,0,0, -   
482202,0,0,0,0,6
482301,0,0,0,0, -   
482303,0,0,0,0,3
482304,0,0,0,0,2
482401,0,0,1,0,4
482402,0,0,0,16,65
482502,0,0,0,0, -   
482503,0,0,0,0,2
482521,0,0,0,0, -   
482522,0,0,0,0, -   
482600,0,0,0,0, -   
482701,0,0,0,0,9
482702,0,0,0,0,4
482800,0,0,0,0,1
500100,1,0,1,0,4
500201,0,0,0,0, -   
500202,0,0,0,0, -   
500300,5,0,10,2,32
500402,1,0,0,1,10
500403,0,1,8,0,50
500404,0,0,0,0, -   
500500,0,0,2,0,8
500600,0,2,0,0,8
500700,0,0,0,1,16
500800,0,0,0,0,3
500900,0,0,0,1,19
501001,0,0,0,0,3
501002,0,0,0,0,5
501200,0,0,0,0,4
501300,0,0,0,0, -   
501400,0,2,1,0,12
501501,1,0,0,0,3
501503,0,0,0,0, -   
501504,0,0,0,0,15
501600,0,0,0,0, -   
501700,0,1,0,0,2
501802,0,0,0,0, -   
501803,1,0,1,0,16
501804,1,0,1,0,8
501900,0,1,0,0,4
502003,0,0,0,0, -   
502004,0,3,2,1,16
502005,0,0,0,0, -   
502100,1,5,3,0,24
502200,2,0,2,0,8
502301,1,0,3,0,105
502302,2,1,0,0,6
502401,0,0,0,0,1
502402,0,0,0,0,1
502500,0,0,0,4,13
502601,0,0,0,1,10
502602,2,2,2,0,21
502700,3,3,12,0,91
502801,10,5,22,0,75
502802,0,0,0,0,33
502901,0,0,0,0, -   
502902,0,0,1,0,42
503000,4,6,2,0,20
503103,0,0,1,0,4
503104,0,0,0,0,3
503105,0,2,1,0,18
503106,0,0,0,0, -   
503201,0,0,0,0,4
503202,0,0,0,0,10
503301,0,0,1,0,4
503302,0,0,1,0,75
503401,3,3,2,0,14
503402,2,3,1,0,8
503501,2,2,0,0,10
503502,1,0,1,0,3
503601,0,0,0,0,5
503602,0,0,0,0,7
503701,0,1,0,0,4
503702,0,1,0,0,4
503703,0,0,0,0, -   
503801,0,0,0,0,1
503802,0,0,0,0, -   
503901,0,0,0,1,5
503902,4,0,3,0,15
504001,0,0,0,0, -   
504002,0,0,0,0, -   
504101,0,0,3,0,7
504102,2,3,4,0,92
530003,12,0,0,0,22
530004,2,0,0,0,5
530005,0,0,0,0,2
530006,0,0,0,0, -   
530101,0,0,2,0,14
530102,0,0,0,0,6
530202,1,0,0,0,10
530203,0,0,0,0, -   
530204,0,0,0,0,1
530301,6,3,4,0,21
530302,2,1,7,1,20
530400,2,0,1,8,46
530500,9,6,23,2,83
530601,0,1,5,2,14
530602,0,3,5,1,16
530700,0,3,14,0,31
530801,0,0,6,0,16
530802,0,0,0,0, -   
530901,1,1,2,0,10
530902,1,0,2,0,7
531000,1,4,6,0,17
531101,5,12,9,0,44
531102,8,1,5,8,46
531201,0,1,0,0,6
531202,0,0,1,0,4
531301,0,1,2,0,27
531302,3,6,13,0,40
531502,0,2,1,4,29
531503,0,1,8,0,18
531504,1,1,0,0,6
531602,2,0,6,0,15
531603,0,0,0,2,7
531604,0,2,4,0,48
531701,0,0,0,1,6
531702,0,1,2,5,13
531800,1,0,3,2,15
531901,0,1,2,1,12
531902,3,2,6,3,24
532001,2,2,1,1,21
532002,2,0,1,0,9
532101,1,2,0,12,49
532102,1,2,6,10,34
532200,2,2,5,4,38
532302,3,2,0,0,24
532303,5,2,18,1,52
532304,0,0,0,3,121
532400,1,1,0,0,9
532500,0,0,0,0,1
532603,2,2,1,0,34
532604,0,0,0,0,6
532605,0,0,0,0,3
532606,0,3,1,0,18
532700,8,11,33,0,119
532800,4,9,26,0,103
532900,5,0,25,2,186
533001,0,2,1,2,8
533002,0,0,0,1,1
533103,0,0,0,0,1
533104,0,0,0,0,3
533105,0,0,0,0,1
533106,0,0,0,0, -   
533107,0,2,0,0,13
533201,0,0,0,0, -   
533202,0,0,0,0, -   
533203,0,0,0,0, -   
533300,0,0,0,0,1
533401,0,0,0,0,3
533402,1,1,1,0,8
533403,0,1,1,0,7
533501,0,0,0,0, -   
533502,0,0,0,0,1
533503,0,0,0,0, -   
533601,0,0,0,0,2
533602,0,0,0,1,1
533603,0,0,0,0,1
533701,0,0,0,0, -   
533702,0,0,0,0, -   
533703,0,0,0,0,20
533803,0,0,0,0, -   
533804,0,0,0,0, -   
533805,0,0,0,0,1
533806,0,0,0,1,21
533901,0,0,0,0, -   
533902,1,2,1,1,16
534001,4,2,1,0,29
534002,0,0,0,0, -   
534101,7,2,3,4,72
534102,0,0,0,0, -   
534201,0,0,0,0, -   
534202,0,0,0,0, -   
534203,2,1,0,0,16
534301,1,0,0,12,29
534302,0,0,0,0,1
534403,0,0,0,0, -   
534404,0,0,0,0, -   
534405,0,1,0,0,1
534406,0,0,0,0,3
534501,0,0,0,0, -   
534502,0,0,0,0, -   
534700,0,0,0,0, -   
534802,0,0,0,0,1
534803,0,0,0,1,3
534804,0,2,9,6,52
534900,9,11,21,0,69
535001,1,0,9,1,24
535002,7,1,7,4,40
535101,0,0,0,0, -   
535102,48,43,39,4,207
535200,0,0,0,1,7
535300,8,10,64,1,369
535400,14,26,75,0,210
535501,5,5,3,1,35
535502,1,0,1,0,4
535503,0,0,0,0,8
535603,0,0,0,13,26
535604,1,1,0,0,3
535605,3,3,1,0,10
535606,0,3,1,0,8
535607,0,0,0,0,3
535701,0,0,0,0, -   
535702,5,0,2,0,60
535802,0,0,0,0, -   
535803,0,1,0,0,4
535804,0,0,0,0, -   
535901,0,0,0,0, -   
535902,0,0,0,0,6
536000,0,0,0,1,5
536102,5,3,4,2,79
536103,1,0,0,0,9
536104,2,0,2,13,74
536200,0,0,2,3,7
540000,5,4,1,19,106
540101,1,0,0,0,7
540102,1,1,0,0,6
540201,0,2,0,1,9
540202,0,0,0,0,2
540203,2,0,1,1,13
540300,2,4,1,2,29
540400,5,3,3,1,22
540501,1,0,1,0,5
540502,0,0,0,0,1
540600,4,4,25,17,189
540700,0,0,0,0,83
540800,1,0,0,2,8
540901,0,3,9,2,59
540902,66,1,111,2,300
541001,31,43,349,1,691
541002,3,4,2,0,22
541100,6,14,66,0,137
541200,0,0,12,0,20
541300,0,1,2,0,4
541400,14,3,6,18,104
541500,2,1,2,12,41
541603,1,0,23,0,46
541604,0,0,1,0,4
541605,2,0,11,1,28
541606,0,0,0,0,2
541700,0,0,0,0,6
541801,0,0,1,0,6
541802,3,0,0,0,4
542000,0,0,0,0, -   
542103,0,5,6,0,21
542104,0,0,1,0,4
542105,3,3,5,0,50
542106,17,17,15,0,76
542200,23,6,10,0,253
542401,3,0,2,0,19
542402,1,1,1,0,6
542501,0,1,6,0,20
542502,0,0,0,0,5
542601,1,0,4,5,34
542602,0,0,0,0, -   
542700,1,2,0,0,8
542800,1,4,5,0,27
542900,0,0,0,0, -   
543000,0,0,2,0,3
543100,0,0,2,0,4
543201,0,1,1,0,6
543202,0,0,1,1,104
543304,0,0,0,0, -   
543305,0,0,0,9,33
543306,2,2,0,2,21
543321,0,0,0,0,1
543322,0,0,0,0, -   
543400,10,2,3,0,37
543501,0,2,4,1,18
543502,0,1,10,0,21
543503,0,0,5,0,9
543601,0,2,6,0,16
543602,5,0,23,1,50
543603,0,0,0,0,59
543604,0,0,0,0,1
543701,0,0,0,0, -   
543702,0,2,0,0,3
543703,2,0,4,0,11
543801,0,0,0,0, -   
543802,0,0,0,0,6
543903,0,0,1,0,3
543905,0,1,0,0,2
544001,0,0,0,0, -   
544002,0,0,0,0, -   
550000,2,0,7,0,60
550100,0,0,0,0,4
550201,0,0,0,0,2
550202,0,0,0,0, -   
550300,8,7,6,3,108
550400,0,0,0,0,6
550500,3,1,1,12,51
550601,0,0,0,0,2
550602,1,0,0,0,4
550700,2,0,0,2,16
550800,0,1,0,0,5
550901,0,0,0,0, -   
550902,5,3,0,0,18
551000,4,0,0,0,16
551101,1,0,0,0,2
551102,0,0,6,0,31
551201,0,0,0,2,6
551202,0,0,0,0, -   
551300,0,1,0,2,6
551401,0,0,0,0, -   
551402,0,0,0,0,1
551501,0,0,0,0,1
551502,0,1,0,1,10
551600,1,0,2,0,6
551700,1,0,1,0,4
551800,0,0,1,2,33
551900,0,0,0,0,2
552001,0,0,0,0,2
552002,0,0,0,0,15
552100,0,0,0,0,6
552200,0,0,0,0,8
552301,0,0,0,0, -   
552302,0,0,0,0,2
552400,0,0,0,0,8
552601,0,0,0,0,1
552602,0,0,0,0, -   
552700,0,1,2,0,19
552800,0,0,0,0,8
552900,0,0,0,0,12
553000,0,0,0,0,55
553100,0,0,0,0,29
553200,0,0,0,0,5
553300,1,1,2,0,9
553400,0,0,0,0, -   
553502,0,0,0,0, -   
553503,3,2,2,0,16
553504,5,3,0,0,10
553601,1,0,0,0,9
553602,0,0,0,0, -   
553701,0,0,0,0,5
553702,0,0,0,1,75
553801,6,1,2,1,35
553802,4,2,4,0,24
553901,0,0,0,0,3
553902,0,1,0,0,3
554001,0,0,0,0,1
554002,1,0,0,0,4
554101,0,0,0,0,6
554103,0,0,0,0,1
554104,1,0,1,0,4
554105,0,0,0,0,2
554201,1,0,1,0,5
554203,0,0,0,0,3
554204,1,0,0,0,6
554301,0,0,0,0,6
554302,1,0,0,0,56
554403,0,1,2,0,14
554404,0,0,0,0, -   
554405,0,0,0,0,22
554406,0,0,0,0,2
554511,0,0,0,0,12
554512,4,4,6,0,24
554513,0,0,0,0, -   
554514,0,1,0,1,5
554515,0,0,0,0,2
554516,0,0,0,0, -   
554517,0,0,0,0,2
554518,0,0,0,0,23
554519,3,0,1,0,14
554521,0,2,0,0,13
554522,1,1,0,0,9
554600,0,0,0,0, -   
554700,0,0,0,0, -   
554801,0,0,0,0, -   
554802,0,0,0,0, -   
554900,0,0,0,0, -   
555001,0,0,1,0,11
555002,0,0,0,2,23
555102,0,0,1,0,3
555103,2,1,0,0,6
555104,2,1,1,0,6
555211,3,1,1,0,10
555212,2,2,2,3,14
570001,0,0,0,0,2
570002,0,0,0,0, -   
570003,1,1,1,0,5
570701,1,2,0,0,7
570702,0,1,0,0,4
570800,0,0,0,1,5
570901,0,0,0,0,4
570902,1,3,1,0,9
571000,0,0,0,0, -   
571101,0,0,0,0,1
571102,0,0,0,0, -   
571300,0,0,0,0, -   
571400,0,0,0,0, -   
571503,0,0,0,0,5
573401,1,1,1,2,10
573402,0,0,0,0, -   
573403,1,0,0,9,17
573700,0,0,0,0, -   
599000,0,2,6,0,34
599100,0,0,0,0, -   
600100,5,3,18,0,50
600201,8,2,9,2,35
600202,2,0,19,2,48
600302,1,0,5,1,17
600303,0,0,5,0,9
600304,0,0,1,0,3
600400,4,2,1,0,13
600501,2,0,0,0,2
600502,0,0,0,0,6
600601,0,0,0,0,1
600602,0,0,0,0,1
600702,0,0,0,0,2
600703,0,0,0,0, -   
600704,2,0,0,0,3
600801,0,0,0,0,6
600802,0,3,1,0,13
600902,2,0,1,0,5
600911,0,0,0,0, -   
600912,4,0,1,0,22
601001,0,0,0,0,4
601002,3,1,1,0,19
601100,0,0,0,1,8
601202,0,0,0,0,2
601211,2,2,2,2,20
601212,1,0,0,0,9
601301,0,0,0,0,1
601302,0,0,1,0,39
601303,0,0,0,0,6
601401,0,0,0,1,230
601402,0,0,0,4,10
601501,23,4,55,58,318
601502,1,0,0,0,1
601600,0,0,0,7,35
601700,1,0,0,0,5
601801,0,0,0,0, -   
601802,1,0,2,1,15
601900,0,0,0,0,2
602002,1,0,0,24,70
602003,1,0,0,0,1
602004,0,0,0,1,7
602103,1,5,0,0,22
602104,1,0,0,0,2
602105,1,0,0,0,25
602106,0,0,0,0, -   
602200,0,0,0,0,2
602301,0,0,0,0, -   
602302,1,0,0,1,13
602402,0,0,0,0,2
602403,2,0,0,0,2
602404,0,0,0,0,18
602504,0,2,0,0,4
602505,0,0,0,0, -   
602506,0,0,0,0, -   
602507,0,0,0,0,1
602508,0,0,0,0,2
602509,2,0,0,0,7
602600,4,0,0,0,10
602700,0,0,0,1,9
602801,4,10,41,9,160
602802,0,0,10,0,28
602900,1,2,5,0,14
603001,13,0,4,2,58
603004,0,0,0,0,1
603005,2,0,2,0,7
603006,0,0,1,0,2
603101,0,0,0,0,1
603102,1,0,1,0,4
603200,2,0,1,0,4
603301,0,0,0,0, -   
603302,0,2,0,0,5
603400,1,0,4,0,8
603500,0,0,0,0,2
603600,0,2,0,0,5
603702,15,0,4,9,48
603703,0,0,0,0,1
603704,1,0,0,3,13
603801,9,2,0,0,25
603802,0,0,0,0,1
603900,1,4,0,0,9
604001,0,0,0,0,1
604002,1,0,0,0,2
604100,0,0,0,0, -   
609900,0,0,3,0,6
620001,0,0,0,0,3
620002,0,0,0,0,3
620101,0,0,0,0,1
620102,0,0,0,0, -   
620201,0,0,0,0,1
620301,0,0,0,0,1
620303,0,0,0,0, -   
620305,0,0,0,0,4
620400,0,0,0,0,2
620501,0,0,0,0,1
620521,0,0,0,0, -   
620522,0,0,0,0, -   
620601,10,1,4,3,51
620602,0,1,1,0,5
620701,0,3,0,0,6
620702,0,1,2,0,7
620800,0,0,0,0,1
620901,0,0,0,0, -   
620904,0,0,0,0, -   
621001,0,0,0,0, -   
621002,0,0,0,0,1
621004,1,0,0,0,6
621102,0,0,1,0,2
621104,4,10,0,0,25
621201,0,0,0,0,1
621204,0,1,2,0,15
621301,0,1,0,0,2
621324,0,0,0,0,9
621326,0,0,0,0,3
621400,0,0,0,0, -   
650001,0,0,0,0,1
650003,7,1,1,5,37
650004,1,0,0,0,1
650101,2,0,0,0,3
650102,0,0,1,0,5
650200,0,0,0,0, -   
650300,1,2,0,5,26
650401,0,0,0,0,24
650501,0,3,0,0,6
650502,2,0,0,0,2
650602,7,3,0,0,16
650603,0,0,0,0,2
650604,0,0,0,0,3
650605,0,0,0,0, -   
650701,3,1,9,0,27
650702,0,2,0,0,3
650800,0,1,1,0,3
650901,0,0,1,0,5
650902,3,4,0,0,38
651001,1,0,0,0,29
651002,0,0,0,0, -   
651101,5,0,6,0,32
651102,0,1,2,0,6
651201,0,1,0,0,2
651221,0,1,0,0,2
651222,0,1,0,0,2
651302,0,0,0,0,1
651304,0,0,0,0,4
651401,0,0,0,0, -   
651402,0,1,0,0,3
670001,1,2,0,0,6
670002,0,0,0,0, -   
670003,0,0,3,0,11
670100,0,0,0,0,3
670201,0,0,0,0, -   
670202,0,0,0,0, -   
670324,0,0,0,0, -   
670326,0,0,0,0,2
670328,0,0,0,0, -   
670403,0,0,0,0, -   
670405,0,0,0,0, -   
670406,0,0,0,0, -   
670407,0,0,0,0, -   
670411,0,0,0,0, -   
670413,0,0,0,0, -   
670416,0,0,0,0, -   
670500,0,0,0,0, -   
670602,0,0,0,0,2
670701,1,1,0,0,4
670702,0,0,0,0, -   
700101,0,0,0,0, -   
700102,0,0,0,0, -   
700200,0,0,0,0,9
700300,0,0,0,0,7
700400,0,0,1,0,17
700501,0,1,0,0,3
700502,0,0,0,0,2
700600,0,0,0,0, -   
700700,0,0,0,2,33
700801,0,0,0,0,3
700802,0,0,0,0, -   
700901,0,0,0,0, -   
700902,0,0,0,0, -   
701000,0,0,0,0,3
701100,9,3,3,0,258
701201,0,0,1,0,2
701202,0,0,0,0,3
701302,0,1,2,0,11
701304,0,1,1,0,18
701402,7,2,3,0,57
701501,3,1,2,0,80
701502,1,0,0,0,14
701601,3,0,1,0,12
701602,0,1,0,0,13
701701,6,5,5,0,36
701702,0,0,0,0,44
701801,0,2,4,0,67
701802,7,0,0,4,79
701902,2,0,1,5,260
702002,3,14,1,0,61
702102,1,1,3,2,33
702201,1,0,0,0,9
702202,2,0,0,0,10
702300,1,4,1,0,18
702400,0,0,0,0, -   
702501,1,2,6,9,40
702502,3,0,0,0,14
702600,3,1,1,2,12
702700,9,2,0,1,37
702801,6,2,1,36,157
702802,1,2,0,7,22
702803,0,0,1,0,10
702901,0,0,0,0,1
703001,11,4,1,3,40
703002,0,0,0,0, -   
703100,0,0,0,0,3
703200,0,0,2,1,4
800101,0,0,0,0, -   
800102,0,0,0,0,4
800202,0,0,0,0, -   
800203,0,0,0,0, -   
800204,0,0,0,0, -   
800324,0,0,0,0, -   
800325,0,0,0,0, -   
800326,0,0,3,0,5
800327,0,0,0,0, -   
800328,0,0,0,0, -   
800329,0,0,0,0, -   
800330,0,0,0,0, -   
800331,0,0,0,0, -   
800332,0,0,0,0, -   
800406,0,1,0,0,1
800408,3,7,0,0,38
800410,5,3,5,0,21
800504,2,0,1,0,12
800506,0,0,0,2,8
900102,18,0,128,1,224
900103,8,0,86,1,148
900104,15,1,60,0,124
900201,54,8,47,5,170
900300,7,1,3,4,21
900501,3,0,0,6,20
900504,0,2,0,1,11
900505,0,0,0,0, -   
900506,0,0,2,0,4
900507,2,2,0,0,14
900508,4,1,11,0,26
900602,4,1,7,0,22
900605,0,0,1,0,1
900606,1,1,0,1,21
900607,0,0,11,8,30
900608,0,0,0,0,2
900609,0,0,0,0,3
900701,0,2,0,0,16
900703,0,0,0,30,47
900704,1,0,4,0,25
900705,6,4,19,14,95
900803,0,0,0,0, -   
900804,1,0,3,7,20
900805,0,0,0,0,14
900806,1,0,0,11,22
900900,5,0,12,0,27
901003,0,0,0,0,45
901004,0,0,3,0,35
901007,0,0,2,0,4
901008,2,1,2,0,19
901009,0,0,0,0,31
901010,0,0,0,0,26
901011,0,0,0,0, -   
901101,0,0,3,0,4
901102,0,0,4,0,7
901205,3,1,35,0,56
901209,19,0,20,1,57
901210,0,0,0,0, -   
901213,2,0,1,1,5
910001,14,0,109,1,197
910002,37,5,188,2,381
910101,0,0,3,0,9
910201,3,0,3,12,30
910202,15,1,22,2,55
910205,3,0,4,3,14
910206,1,0,0,2,3
910207,0,0,0,1,1
910208,0,0,0,0,2
910209,0,0,0,0, -   
910210,0,0,0,0, -   
910301,0,0,0,0, -   
910302,0,0,0,0, -   
910401,1,0,0,0,1
910402,0,0,0,0,39
910403,2,0,1,7,39
910404,0,0,0,0,1
910501,0,0,0,0,7
910502,0,0,0,2,5
910504,0,0,0,0,2
910505,0,0,0,0, -   
910601,0,0,3,0,11
910602,0,0,0,0, -   
910603,1,0,1,0,4
910605,0,0,1,0,1
910606,1,0,1,0,4
910705,0,0,13,0,18
910706,0,0,0,0,3
910707,0,0,2,0,4
910709,0,0,1,0,2
910711,1,0,5,1,10
910712,2,2,3,0,14
910713,0,0,1,0,1
910714,0,0,2,0,3
910715,0,5,4,0,11
910716,0,4,4,0,11
910804,0,0,0,1,2
910805,0,0,4,4,12
910807,0,0,0,0, -   
910808,0,0,0,0, -   
910809,0,0,0,0, -   
910810,0,0,0,0, -   
910811,0,0,0,0, -   
910812,0,0,6,0,12
910813,0,0,0,0,2
911001,276,37,403,51,"1,385"
920011,0,0,0,0, -   
920012,0,0,0,0, -   
920013,0,0,0,0,1
920015,0,0,0,0, -   
920016,0,0,0,0, -   
920017,0,0,0,0, -   
920018,0,0,0,0, -   
920020,0,0,0,0, -   
920023,0,0,4,1,9
920026,0,0,0,0, -   
920028,0,0,0,0, -   
920029,0,0,0,1,6
920030,0,1,0,1,8
920031,2,0,0,1,4
920032,0,1,0,0,1
920033,0,0,0,0, -   
920034,6,2,6,0,23
920035,0,1,8,0,24
920036,0,0,0,0,8
920037,1,1,0,0,6
920038,0,0,0,0, -   
920039,0,0,0,0, -   
920040,0,0,0,0, -   
920041,7,4,0,6,25
920042,2,0,2,0,6
920043,0,0,3,0,6
920044,0,0,0,0, -   
920045,0,0,0,0, -   
920102,0,0,1,0,1
920104,0,0,0,0, -   
920106,0,0,1,0,2
920107,0,1,1,0,5
920108,0,0,0,0, -   
920109,0,0,0,0, -   
920110,0,0,0,0, -   
