tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
402403,0,0,0,1,3
402404,0,0,0,0,0
402405,0,1,1,0,3
402406,0,0,0,0,5
402501,8,5,9,6,99
402502,0,0,0,0,6
402600,0,0,1,0,19
402702,8,0,0,7,62
402703,0,0,0,0,7
402705,0,0,0,0,0
402706,0,0,0,0,3
402801,0,0,2,15,60
402803,0,1,0,0,8
402804,0,0,0,0,4
402902,0,1,2,2,10
402903,1,0,3,0,24
402904,0,0,0,0,4
403000,3,1,3,2,55
403200,0,0,0,0,0
403303,0,0,1,0,2
403304,0,0,0,0,0
403305,0,0,0,0,0
403312,0,0,0,0,0
403316,0,0,1,0,2
403317,0,0,0,0,1
403318,0,0,1,0,2
403319,0,0,0,0,0
403320,0,0,0,0,0
403321,0,0,0,0,0
403322,0,0,1,0,2
403323,0,0,0,0,0
403324,0,0,0,0,0
403325,0,0,0,0,0
403401,0,0,1,0,3
403402,0,0,0,0,0
403403,0,0,0,2,4
403404,0,0,0,0,0
403405,0,0,0,0,0
403406,0,0,0,0,1
403407,0,0,0,0,0
403408,0,0,0,0,0
403500,0,0,0,0,0
403600,0,0,0,0,2
403702,2,0,0,0,3
403703,0,0,0,0,2
403721,1,2,1,0,12
403722,1,1,2,0,17
403801,2,0,2,0,7
403802,1,1,2,0,11
403901,3,1,1,0,13
403902,0,0,0,0,1
404000,0,0,0,0,0
404100,0,0,0,0,0
404201,0,0,1,0,12
404202,0,0,0,0,11
404301,0,0,0,0,6
404302,0,0,0,0,3
404401,0,1,0,0,9
404402,0,0,5,0,19
404501,0,0,6,0,14
404503,0,0,1,0,3
404504,1,0,2,0,5
404600,0,0,0,3,24
404701,4,0,0,13,49
404702,1,1,1,0,25
404703,1,1,2,15,79
404801,0,1,4,0,17
404802,0,1,1,0,8
404803,1,1,2,3,48
404901,0,0,1,0,2
404902,3,0,0,0,7
404903,0,0,1,0,2
405001,0,0,1,0,2
405002,1,0,1,0,4
405101,0,0,2,0,10
405102,0,0,0,0,5
405201,1,1,1,0,10
405202,0,0,0,0,2
405203,2,4,2,0,17
405301,0,0,0,0,0
405302,0,0,0,0,1
405400,1,0,3,0,10
405500,1,2,0,0,13
405600,0,1,0,0,5
405701,0,0,0,0,0
405702,0,0,0,0,3
405800,8,0,4,0,33
405900,0,0,0,0,4
406000,3,3,1,0,13
406101,0,0,1,0,11
406102,0,0,0,0,0
406200,0,0,0,0,12
406300,18,13,9,2,142
406402,0,0,0,0,0
406411,0,0,1,0,2
406412,0,0,0,0,0
406500,0,0,0,0,3
406601,0,0,1,0,2
406602,0,0,0,0,0
406701,0,0,0,0,0
406702,3,2,2,4,79
406800,0,0,0,0,0
406901,0,0,0,0,0
406902,0,1,1,0,4
407001,0,0,0,0,0
407002,0,0,0,3,15
407101,0,0,0,0,0
407102,0,0,0,0,0
407200,0,0,0,0,0
407301,0,0,0,0,0
407302,0,0,0,0,0
407400,0,0,0,0,0
407501,1,2,1,0,9
407502,0,0,0,0,0
407601,0,0,0,0,2
407602,0,0,0,0,2
407701,0,0,0,0,0
407702,0,0,5,0,9
407801,0,0,1,0,5
407802,0,0,1,0,3
407900,0,0,0,0,0
408003,0,0,0,0,0
408004,0,0,0,0,5
408005,0,0,0,0,0
408006,0,1,0,0,2
408133,0,2,2,0,8
408134,0,0,0,0,0
408135,0,0,0,0,0
408136,0,0,0,0,0
408137,0,0,1,0,3
408138,0,0,0,0,0
408139,0,0,1,0,2
408140,0,0,0,0,0
408141,0,1,1,0,3
408202,1,0,2,0,5
408211,0,0,0,0,5
408212,2,0,0,1,8
408301,0,0,0,3,7
408302,0,1,0,0,27
408303,0,0,0,0,0
408401,1,1,10,0,25
408402,0,1,0,0,244
408501,6,0,7,0,25
408503,0,0,0,0,0
408504,0,0,0,0,0
408505,0,0,0,0,0
408623,0,0,1,0,4
408624,0,0,0,0,0
408625,0,0,0,0,1
408626,0,0,0,0,15
408627,0,0,0,0,0
408628,0,0,0,0,0
408629,0,0,0,0,1
408630,0,0,2,0,5
408631,0,0,3,0,8
408703,0,0,0,0,0
408704,0,0,0,0,1
408705,0,0,0,0,8
408706,0,0,2,0,4
408722,0,0,0,0,0
408723,0,0,0,0,0
408724,0,0,1,0,4
408800,1,0,1,5,104
430002,0,0,0,0,1
430003,0,0,0,0,0
430101,1,1,2,0,14
430102,0,0,0,0,0
430200,0,0,0,0,0
430301,0,0,0,0,1
430302,0,0,0,0,0
430400,0,0,0,0,0
430501,0,0,0,0,0
430502,0,0,0,0,0
430600,0,0,1,0,2
430701,0,0,0,0,0
430721,0,0,0,0,0
430723,0,0,0,0,0
430724,0,0,0,0,0
430801,0,0,0,0,1
430802,0,0,0,0,0
430803,0,0,0,0,0
430901,0,0,1,0,5
430902,0,0,0,0,0
431001,1,1,1,0,15
431002,5,0,7,0,22
431100,5,1,9,0,27
431200,0,0,0,0,0
431300,0,0,0,0,0
431400,0,0,0,0,0
431501,0,0,0,0,0
431502,5,0,2,0,29
431600,0,0,0,0,0
431700,0,0,0,0,0
431800,0,0,0,0,0
431900,0,0,1,0,7
432000,0,0,0,0,0
432101,0,0,0,0,0
432102,0,0,0,0,2
432201,0,0,1,0,2
432202,0,0,0,0,0
432300,3,1,0,0,12
432401,3,1,0,0,9
432402,0,0,0,0,0
432500,0,0,0,0,1
432601,1,0,3,0,24
432602,0,0,0,0,5
432700,0,0,0,0,19
432801,2,0,3,0,46
432802,0,0,0,0,1
432901,1,0,0,0,5
432902,0,0,0,0,0
433101,0,0,1,0,7
433102,0,0,0,0,14
433200,0,0,1,0,8
433302,1,0,1,7,35
433304,15,2,1,1,74
433305,0,0,1,1,9
433306,0,0,0,0,0
433307,2,2,1,0,16
433401,0,0,2,0,5
433402,12,3,0,0,31
433403,2,0,0,0,11
433501,3,6,3,0,28
433503,0,0,0,0,0
433504,0,0,2,0,5
433601,0,0,0,0,0
433602,0,1,0,2,44
433700,8,0,4,0,36
433801,3,1,3,0,20
433802,1,0,1,10,35
433901,15,3,2,1,110
433902,1,0,2,0,5
434001,13,10,1,0,54
434003,8,4,0,2,36
434004,0,1,0,0,11
460000,0,0,0,0,0
460100,0,0,0,0,0
460200,0,0,0,0,1
460301,0,0,0,0,0
460302,0,0,0,0,25
460501,0,0,0,0,0
460502,0,0,0,0,0
460600,0,0,0,0,0
460700,0,0,0,0,0
461000,2,4,3,0,16
461100,0,0,4,0,7
461200,1,0,0,0,4
461300,0,0,1,0,2
463101,0,0,2,0,4
463102,0,0,0,0,1
463300,0,0,0,0,0
464100,0,0,0,0,0
464200,0,0,0,0,0
480002,0,0,0,0,0
480011,0,0,1,0,7
480012,0,0,0,0,0
480101,0,0,0,0,1
480102,0,0,0,0,0
480201,0,0,0,0,0
480202,0,0,0,0,0
480302,0,0,0,0,3
480303,0,0,0,0,0
480304,0,0,0,0,5
480400,0,0,1,0,2
480500,0,0,0,0,3
480600,1,0,0,2,13
480702,0,0,0,0,0
480703,0,0,0,0,1
480704,0,1,0,0,5
480802,1,0,1,0,8
480803,0,0,0,0,2
480804,0,0,0,0,3
480901,0,0,0,0,0
480902,0,0,0,0,0
480903,0,0,0,0,0
481001,0,0,0,0,1
481002,0,1,0,0,19
481101,0,1,0,0,2
481102,0,0,0,0,1
481103,0,0,0,0,0
481201,0,0,0,0,0
481202,0,0,0,0,0
481300,0,0,0,0,0
481401,0,0,1,0,2
481402,0,0,0,0,0
481500,0,0,1,0,4
481603,0,0,0,0,0
481604,0,0,0,0,0
481605,0,1,0,0,4
481606,0,0,0,0,1
481711,0,0,0,0,1
481712,0,0,0,0,3
481713,1,0,0,0,3
481714,2,0,0,0,6
481800,0,0,0,0,2
481901,0,0,0,0,0
481902,0,0,0,0,0
482001,0,0,0,0,2
482002,0,1,0,0,4
482101,0,0,0,0,2
482102,0,0,0,0,0
482201,0,0,0,0,3
482202,1,0,0,0,3
482301,0,0,0,0,2
482303,0,0,0,0,2
482304,0,0,0,0,2
482401,0,0,0,0,1
482402,0,0,0,0,23
482502,0,0,1,0,2
482503,0,0,0,0,0
482521,0,0,1,0,2
482522,0,0,1,0,12
482600,0,0,0,0,2
482701,0,1,0,0,2
482702,0,0,0,0,0
482800,0,0,0,0,1
500100,0,0,0,0,0
500201,0,0,0,0,0
500202,0,0,0,0,3
500300,0,0,1,0,9
500402,3,0,0,0,11
500403,1,0,0,0,5
500404,2,0,0,0,3
500500,0,0,2,1,17
500600,7,1,0,0,22
500700,1,0,1,1,29
500800,0,0,0,0,2
500900,0,0,0,0,8
501001,0,0,0,0,11
501002,0,2,2,0,13
501200,0,0,4,0,40
501300,0,0,0,0,0
501400,0,1,0,0,4
501501,0,0,0,0,0
501503,0,0,0,0,1
501504,0,0,1,0,33
501600,0,0,0,0,0
501700,0,1,0,0,3
501802,0,0,0,0,2
501803,1,0,0,0,33
501804,0,1,1,0,9
501900,0,0,0,0,6
502003,0,1,1,0,3
502004,4,2,5,1,24
502005,0,0,0,0,0
502100,8,0,0,0,38
502200,0,0,0,0,4
502301,9,8,16,0,68
502302,8,3,3,0,30
502401,0,1,6,0,14
502402,0,4,6,0,17
502500,9,4,3,0,47
502601,1,0,4,0,19
502602,1,1,0,0,7
502700,2,1,16,0,113
502801,0,0,0,0,1
502802,0,1,2,0,8
502901,0,0,0,0,0
502902,0,0,6,0,20
503000,0,0,1,0,4
503103,0,1,0,0,4
503104,0,0,0,0,2
503105,0,1,0,0,10
503106,2,0,1,0,7
503201,2,0,0,0,3
503202,0,0,0,0,0
503301,0,0,0,0,0
503302,0,0,0,0,108
503401,0,0,0,0,4
503402,0,0,0,0,2
503501,0,0,0,0,3
503502,0,0,0,0,0
503601,1,0,0,0,9
503602,0,0,0,0,5
503701,0,0,0,0,4
503702,0,0,0,0,0
503703,1,0,0,0,2
503801,0,0,0,0,0
503802,0,0,0,0,0
503901,0,0,0,0,0
503902,7,0,2,0,19
504001,0,0,0,0,0
504002,0,0,0,0,0
504101,0,2,7,0,18
504102,7,2,11,0,119
530003,0,0,5,0,9
530004,0,0,0,0,4
530005,0,0,4,0,8
530006,2,0,2,0,9
530101,0,1,0,0,19
530102,10,10,7,0,50
530202,0,0,0,0,55
530203,3,4,1,0,13
530204,0,0,1,0,8
530301,2,4,2,3,32
530302,0,0,0,0,5
530400,0,0,2,0,33
530500,0,1,0,0,6
530601,0,1,5,0,11
530602,2,0,0,0,8
530700,0,0,8,0,16
530801,2,0,0,0,5
530802,0,0,0,0,0
530901,0,0,2,0,4
530902,1,2,0,0,6
531000,1,8,7,0,35
531101,1,1,2,0,7
531102,3,1,4,0,14
531201,0,0,2,0,4
531202,0,3,3,0,12
531301,2,0,3,0,11
531302,0,0,10,0,24
531502,1,1,0,0,7
531503,0,0,0,0,1
531504,0,0,0,0,0
531602,2,0,4,0,14
531603,0,0,1,0,5
531604,4,0,0,0,9
531701,3,3,4,0,32
531702,2,6,3,1,43
531800,0,0,1,0,5
531901,0,0,0,0,3
531902,1,0,3,0,9
532001,0,1,2,0,5
532002,0,1,2,0,5
532101,5,3,5,0,48
532102,6,7,9,0,45
532200,0,3,13,0,56
532302,3,2,14,2,41
532303,2,8,54,1,176
532304,0,0,13,0,378
532400,0,3,0,0,103
532500,0,8,4,0,30
532603,0,1,4,0,19
532604,2,0,0,0,6
532605,0,2,0,0,18
532606,0,0,0,0,2
532700,10,6,17,12,114
532800,6,8,3,7,39
532900,0,1,2,0,5
533001,0,0,1,0,2
533002,15,5,9,1,62
533103,1,4,2,0,15
533104,3,1,1,0,18
533105,0,0,0,0,5
533106,1,1,1,0,7
533107,2,2,2,0,14
533201,3,4,2,0,37
533202,2,0,0,0,3
533203,1,1,0,0,10
533300,0,0,0,0,0
533401,0,0,0,0,2
533402,0,1,0,0,5
533403,0,0,0,0,3
533501,2,1,2,0,25
533502,0,0,0,0,25
533503,0,0,0,0,2
533601,0,1,0,0,3
533602,0,0,0,0,0
533603,0,1,0,1,8
533701,0,0,0,0,0
533702,0,0,0,0,1
533703,1,2,0,1,11
533803,0,1,0,0,12
533804,0,0,0,0,4
533805,2,0,0,0,7
533806,0,0,0,0,19
533901,0,0,2,0,11
533902,1,0,2,2,10
534001,0,1,2,1,11
534002,1,2,0,0,5
534101,2,0,0,0,9
534102,0,0,0,0,18
534201,0,0,1,0,21
534202,0,0,0,0,1
534203,0,1,9,0,19
534301,1,1,0,0,9
534302,0,0,0,0,3
534403,0,0,0,0,0
534404,0,0,0,0,0
534405,0,1,0,0,12
534406,2,0,0,0,4
534501,1,2,0,0,13
534502,1,2,0,0,5
534700,0,0,0,0,0
534802,0,1,0,0,3
534803,0,0,2,0,5
534804,1,0,0,0,2
534900,3,2,18,0,82
535001,1,3,0,0,14
535002,0,7,4,0,46
535101,5,5,7,1,46
535102,9,3,2,1,45
535200,27,10,18,6,135
535300,6,3,19,0,54
535400,5,0,25,0,85
535501,1,0,2,0,9
535502,1,0,0,0,7
535503,0,0,0,0,0
535603,0,2,0,0,54
535604,0,0,1,0,6
535605,0,1,0,0,5
535606,0,1,0,0,3
535607,1,2,1,0,11
535701,0,0,1,2,10
535702,2,0,1,0,9
535802,0,0,0,0,6
535803,0,0,0,0,2
535804,0,4,0,0,7
535901,1,3,0,0,21
535902,1,0,0,0,3
536000,0,0,0,0,12
536102,0,0,0,11,26
536103,0,2,3,0,17
536104,3,0,5,5,53
536200,0,0,0,0,0
540000,0,0,3,4,23
540101,0,0,0,0,15
540102,0,0,0,0,15
540201,0,0,0,0,3
540202,2,0,0,0,10
540203,0,0,1,0,16
540300,3,0,1,0,19
540400,1,0,0,0,10
540501,2,0,2,0,15
540502,0,2,1,0,5
540600,12,1,5,0,57
540700,0,0,6,0,16
540800,4,3,10,0,41
540901,0,0,9,0,18
540902,51,16,78,1,260
541001,10,19,88,3,233
541002,5,1,33,0,71
541100,0,2,18,0,46
541200,0,2,3,0,11
541300,1,0,2,0,12
541400,0,3,3,0,15
541500,0,0,4,0,10
541603,1,0,3,0,10
541604,1,0,2,0,14
541605,1,0,0,0,13
541606,3,0,0,0,15
541700,1,0,0,0,3
541801,0,0,0,1,4
541802,1,0,4,4,23
542000,1,0,1,0,6
542103,3,5,2,0,20
542104,2,0,1,0,6
542105,0,0,3,0,40
542106,3,8,5,0,46
542200,0,1,3,0,12
542401,0,0,1,0,4
542402,0,0,0,0,0
542501,0,0,0,0,2
542502,2,1,2,0,16
542601,9,0,2,0,20
542602,3,5,7,2,36
542700,0,0,0,0,8
542800,0,0,0,0,0
542900,6,2,11,0,33
543000,6,2,13,0,39
543100,1,2,3,0,15
543201,0,1,2,0,7
543202,3,2,3,2,33
543304,0,2,1,0,5
543305,24,11,54,1,172
543306,1,1,5,0,12
543321,0,1,1,0,3
543322,0,0,0,0,0
543400,22,7,31,0,105
543501,8,5,17,0,58
543502,1,6,5,0,23
543503,0,0,8,0,19
543601,0,0,3,0,5
543602,1,0,11,0,22
543603,5,3,8,13,137
543604,4,3,8,7,76
543701,0,0,0,0,0
543702,4,5,5,0,24
543703,2,6,3,0,21
543801,0,0,0,0,2
543802,0,1,0,0,13
543903,0,1,3,0,7
543905,0,0,3,0,5
544001,0,1,0,1,5
544002,0,0,1,1,5
550000,0,0,0,0,1
550100,0,0,2,0,9
550201,0,0,0,0,2
550202,0,0,0,0,7
550300,1,1,0,18,51
550400,0,0,1,0,3
550500,0,1,1,12,33
550601,1,0,1,0,7
550602,1,0,1,0,3
550700,0,0,0,0,9
550800,0,0,1,0,3
550901,0,0,0,0,3
550902,0,0,0,0,0
551000,3,0,1,0,9
551101,0,1,1,0,9
551102,0,0,3,5,44
551201,1,0,0,0,2
551202,0,0,0,0,2
551300,0,0,0,0,1
551401,0,0,1,0,2
551402,0,0,1,1,4
551501,0,0,0,0,0
551502,0,0,0,0,0
551600,0,0,0,0,0
551700,0,1,0,0,4
551800,1,0,0,7,38
551900,1,0,1,2,25
552001,0,0,1,0,2
552002,0,1,1,0,25
552100,1,2,1,0,20
552200,0,1,0,0,24
552301,0,0,0,0,0
552302,0,0,0,0,0
552400,1,0,1,1,11
552601,1,7,5,1,50
552602,0,0,0,0,0
552700,1,2,2,0,22
552800,0,0,0,0,3
552900,0,0,0,0,0
553000,0,0,0,0,0
553100,0,0,0,1,9
553200,2,0,0,0,5
553300,2,1,5,0,14
553400,0,0,0,0,4
553502,0,0,0,0,5
553503,0,0,0,0,0
553504,1,0,0,0,6
553601,0,0,0,9,30
553602,0,0,0,0,0
553701,0,0,0,11,17
553702,0,1,0,0,8
553801,0,2,0,0,6
553802,0,1,0,2,9
553901,0,0,0,0,1
553902,0,0,0,0,2
554001,0,0,1,0,2
554002,0,1,0,0,33
554101,0,0,0,0,0
554103,0,0,0,0,2
554104,0,0,0,0,1
554105,1,0,0,0,2
554201,1,0,0,0,3
554203,0,0,0,0,3
554204,0,0,0,1,3
554301,1,0,0,0,14
554302,1,0,1,3,14
554403,1,0,2,2,8
554404,0,0,1,0,12
554405,0,0,1,0,6
554406,0,0,0,0,6
554511,0,0,0,0,8
554512,3,0,0,0,7
554513,0,0,0,0,0
554514,0,0,0,0,4
554515,0,0,0,0,0
554516,0,0,0,0,0
554517,0,0,0,0,0
554518,0,0,0,0,0
554519,1,1,0,0,5
554521,0,2,1,7,30
554522,0,0,0,0,5
554600,0,0,0,0,0
554700,2,0,1,0,10
554801,0,0,0,0,2
554802,0,2,0,0,8
554900,0,1,1,0,6
555001,0,0,0,0,1
555002,0,0,0,0,14
555102,2,1,1,0,10
555103,0,0,0,0,6
555104,2,0,1,0,12
555211,2,1,2,0,13
555212,4,0,0,0,10
570001,0,0,0,0,0
570002,0,0,0,0,0
570003,1,1,1,0,11
570701,1,1,0,0,7
570702,0,0,0,0,0
570800,3,4,0,0,25
570901,0,1,1,0,3
570902,2,1,0,0,5
571000,0,0,0,0,1
571101,0,0,0,0,0
571102,1,0,0,0,3
571300,0,0,0,0,1
571400,0,1,2,0,8
573401,5,0,1,0,17
573402,1,3,2,0,16
573403,0,1,1,0,3
599000,1,0,0,0,42
599100,0,0,0,0,0
600100,3,0,5,2,42
600201,1,2,0,0,30
600202,1,0,1,0,24
600302,0,0,0,0,0
600303,0,0,0,0,0
600304,0,0,0,0,0
600400,0,0,0,0,13
600501,0,0,0,0,0
600502,0,1,0,0,3
600601,0,0,0,0,3
600602,3,4,3,0,36
600702,0,0,0,0,0
600703,0,0,0,0,1
600704,0,1,0,0,12
600801,0,0,2,0,7
600802,0,2,1,0,10
600902,2,5,2,0,26
600911,0,0,0,1,5
600912,0,0,1,0,11
601001,1,0,3,0,20
601002,0,0,0,0,17
601100,0,0,0,0,10
601202,0,0,0,0,6
601211,0,0,0,0,5
601212,1,0,0,0,9
601301,0,0,0,0,0
601302,0,0,1,0,45
601303,0,0,0,0,13
601401,0,1,3,0,230
601402,0,1,3,2,18
601501,7,3,8,26,91
601502,1,0,0,0,3
601600,3,5,6,0,28
601700,11,8,3,0,40
601801,0,0,0,0,10
601802,0,1,1,0,13
601900,0,0,2,0,5
602002,13,1,0,0,27
602003,0,0,0,0,2
602004,0,0,0,0,3
602103,1,2,0,0,23
602104,0,0,0,0,2
602105,4,5,0,0,23
602106,0,0,0,0,0
602200,0,0,0,0,0
602301,5,1,2,0,13
602302,0,0,0,0,4
602402,0,0,0,0,4
602403,0,0,0,0,1
602404,0,1,0,0,9
602504,0,0,0,0,0
602505,0,0,0,0,2
602506,0,0,0,0,0
602507,0,0,0,0,1
602508,0,0,0,0,0
602509,1,1,0,0,25
602600,0,1,3,0,7
602700,2,0,0,0,16
602801,0,0,0,0,0
602802,0,0,0,0,0
602900,0,0,1,0,2
603001,1,0,0,0,4
603004,0,1,0,0,2
603005,0,0,1,0,2
603006,0,0,0,0,0
603101,0,0,0,0,0
603102,1,1,0,0,3
603200,0,0,0,0,0
603301,0,0,0,0,1
603302,0,0,0,0,1
603400,2,3,2,0,14
603500,0,0,0,0,5
603600,3,0,0,0,7
603702,7,2,5,0,30
603703,0,1,0,0,2
603704,2,1,0,1,12
603801,1,0,0,0,16
603802,1,0,0,0,3
603900,0,0,4,0,11
604001,0,0,0,0,0
604002,0,0,0,0,2
604100,0,0,0,0,0
609900,0,1,1,0,4
620001,0,0,0,0,1
620002,0,1,0,0,2
620101,0,0,0,0,0
620102,0,0,0,0,0
620201,0,0,0,0,0
620301,0,0,0,0,0
620303,0,0,1,0,2
620305,2,0,0,0,4
620400,2,6,0,0,23
620501,3,2,2,2,17
620521,0,0,3,0,5
620522,3,0,0,0,7
620601,1,0,1,0,13
620602,0,0,0,0,2
620701,1,1,0,0,4
620702,0,6,0,0,16
620800,1,0,1,0,8
620901,1,0,0,0,3
620904,0,0,0,0,0
621001,0,0,0,0,2
621002,0,0,0,0,7
621004,1,0,1,0,7
621102,0,0,0,0,1
621104,0,3,0,0,5
621201,1,0,1,0,4
621204,8,0,3,0,47
621301,2,1,1,0,7
621324,0,0,0,0,11
621326,1,2,1,0,12
621400,1,1,0,0,9
650001,1,2,0,0,5
650003,1,0,0,0,5
650004,1,1,0,0,4
650101,1,1,2,0,7
650102,0,0,0,0,0
650200,0,0,0,0,2
650300,1,0,1,0,7
650401,12,8,2,0,53
650501,0,0,0,0,3
650502,0,1,0,0,2
650602,4,0,0,0,7
650603,1,0,0,0,3
650604,0,0,0,0,1
650605,0,0,0,0,0
650701,1,0,1,0,6
650702,0,1,0,0,2
650800,0,0,0,0,0
650901,1,1,3,0,12
650902,8,1,1,0,23
651001,1,0,0,0,4
651002,0,0,0,0,0
651101,5,3,5,1,27
651102,0,0,0,0,0
651201,0,0,0,0,0
651221,0,0,0,0,1
651222,0,0,1,0,2
651302,0,0,0,0,1
651304,2,1,0,0,7
651401,0,0,0,0,0
651402,0,0,0,0,3
670001,0,0,0,0,0
670002,0,0,0,0,0
670003,0,0,2,0,14
670100,0,0,0,0,0
670201,0,0,0,0,0
670202,0,0,0,0,0
670324,0,0,0,0,0
670326,0,0,0,0,0
670328,0,0,0,0,0
670403,0,0,0,0,0
670405,0,0,0,0,0
670406,0,0,0,0,0
670407,0,0,0,0,0
670411,0,0,0,0,0
670413,0,0,0,0,0
670416,0,0,0,0,0
670500,0,0,0,0,0
670602,0,0,0,0,0
670701,0,0,0,0,4
670702,0,0,0,0,0
700101,0,1,0,1,24
700102,0,0,0,0,12
700200,0,0,0,0,9
700300,0,0,0,0,9
700400,0,1,0,0,22
700501,0,0,0,0,9
700502,0,1,0,0,15
700600,0,1,0,0,3
700700,0,0,0,0,4
700801,0,0,0,0,7
700802,0,0,0,0,1
700901,0,0,0,0,2
700902,0,0,0,0,0
701000,0,0,0,0,1
701100,12,12,6,0,391
701201,0,0,0,0,1
701202,0,1,0,0,2
701302,0,1,1,0,4
701304,4,2,2,0,27
701402,11,8,0,0,68
701501,0,6,0,0,112
701502,0,0,0,0,17
701601,1,0,0,0,9
701602,0,0,0,0,4
701701,0,2,0,0,15
701702,4,1,0,1,54
701801,5,1,1,1,54
701802,1,6,1,1,52
701902,7,1,5,0,370
702002,0,1,1,0,46
702102,2,5,0,0,28
702201,1,2,1,0,20
702202,1,2,0,1,7
702300,3,2,1,0,16
702400,1,1,2,1,11
702501,1,2,1,0,7
702502,0,0,1,0,2
702600,10,1,3,0,30
702700,2,1,2,0,18
702801,2,0,0,0,22
702802,0,0,4,0,16
702803,0,0,0,0,2
702901,0,0,1,0,12
703001,0,1,2,0,9
703002,0,0,0,0,3
703100,0,0,0,0,0
703200,0,0,0,0,0
800101,0,0,0,0,0
800102,14,6,0,17,114
800202,0,0,0,0,0
800203,0,1,0,0,2
800204,0,0,0,0,0
800324,0,0,0,0,0
800325,0,0,0,0,0
800326,0,0,0,0,0
800327,0,0,0,0,0
800328,0,1,0,0,2
800329,0,0,0,4,10
800330,0,0,0,0,0
800331,0,0,0,0,0
800332,0,0,0,0,0
800406,4,0,3,1,19
800408,0,0,0,0,1
800410,8,2,2,2,27
800504,1,2,1,0,22
800506,8,1,1,21,86
900102,3,0,74,1,164
900103,0,1,4,0,32
900104,1,2,19,0,50
900201,0,0,24,0,64
900300,0,1,8,2,33
900501,0,0,3,3,32
900504,2,1,23,19,177
900505,0,0,2,1,10
900506,1,0,1,0,4
900507,1,0,8,0,32
900508,2,1,5,6,38
900602,1,0,3,20,86
900605,2,0,1,1,7
900606,1,0,1,0,23
900607,4,1,1,16,78
900608,1,1,5,6,77
900609,0,0,1,0,16
900701,1,0,18,4,69
900703,1,0,7,11,37
900704,8,3,2,8,60
900705,3,0,1,10,41
900803,0,0,12,0,23
900804,1,1,6,1,26
900805,0,0,0,0,5
900806,7,2,3,0,70
900900,0,1,18,10,72
901003,1,0,2,0,95
901004,2,0,4,0,28
901007,0,0,0,0,3
901008,0,0,1,3,19
901009,0,0,0,0,8
901010,0,0,0,0,0
901011,0,0,0,0,1
901101,0,0,0,0,0
901102,0,0,0,0,6
901205,1,0,0,0,3
901209,0,0,3,0,10
901210,0,0,2,0,4
901213,0,0,0,0,2
910001,0,3,32,0,76
910002,2,5,31,2,105
910101,0,0,0,0,0
910201,4,2,1,1,22
910202,0,0,2,1,13
910205,0,0,0,0,0
910206,0,0,0,0,0
910207,0,0,0,0,0
910208,0,0,0,0,0
910209,0,0,0,0,0
910210,0,0,0,0,0
910301,0,0,2,0,6
910302,0,0,0,0,0
910401,0,0,0,0,0
910402,0,0,0,1,3
910403,0,1,1,0,7
910404,0,0,0,1,2
910501,0,0,0,0,3
910502,0,0,0,0,4
910504,0,0,0,0,0
910505,1,0,0,0,2
910601,0,0,1,0,4
910602,3,0,6,0,34
910603,1,0,6,0,17
910605,0,0,2,0,4
910606,1,0,2,0,5
910705,0,0,0,0,0
910706,0,1,4,1,16
910707,0,0,0,0,3
910709,2,3,12,0,50
910711,0,0,0,0,4
910712,0,0,0,0,0
910713,0,0,0,0,0
910714,0,0,0,0,0
910715,1,0,0,0,6
910716,0,0,2,1,5
910804,0,0,0,0,0
910805,3,0,57,7,134
910807,0,0,0,0,0
910808,0,0,0,0,0
910809,0,0,0,0,0
910810,1,0,0,0,2
910811,0,0,0,0,0
910812,2,0,5,4,46
910813,2,0,4,4,42
911001,5,5,167,6,449
920011,0,0,0,0,0
920012,0,0,0,0,0
920013,0,0,0,0,1
920015,0,0,0,0,0
920016,0,0,0,0,0
920017,0,0,0,0,0
920018,0,0,0,0,0
920020,0,1,0,0,2
920023,1,0,0,0,2
920026,0,0,0,0,0
920028,0,0,0,0,0
920029,0,0,2,0,4
920030,0,1,1,0,5
920031,2,0,0,0,8
920032,0,0,0,0,1
920033,0,0,1,0,2
920034,0,0,0,1,2
920035,1,0,0,0,11
920036,0,0,0,0,0
920037,0,0,3,0,5
920038,0,0,0,0,0
920039,0,0,0,0,0
920040,0,0,0,0,0
920041,0,0,0,0,0
920042,2,0,3,0,9
920043,0,0,0,0,0
920044,0,0,0,0,0
920045,0,0,0,0,0
920102,1,0,1,1,18
920104,0,0,0,0,6
920106,0,0,6,0,12
920107,0,0,1,0,2
920108,0,0,0,0,0
920109,0,0,0,0,0
920110,1,0,0,0,2
920111,0,0,0,0,0
920112,0,0,0,0,0
920114,0,0,0,0,0
920115,0,0,0,0,1
920116,0,0,1,0,2
920118,0,0,0,0,1
920119,0,0,0,0,0
920200,0,0,0,0,0
920303,2,0,4,0,13
920312,0,0,0,0,2
920313,0,0,0,0,1
920314,1,0,2,0,58
920322,1,0,0,0,2
920326,0,0,0,0,8
920328,5,4,2,0,25
920329,0,0,0,0,0
920330,0,1,0,0,2
920331,0,0,0,0,0
920332,1,1,1,2,16
920334,0,0,0,0,0
920336,0,0,0,0,0
920337,1,0,0,0,2
920338,0,0,0,0,3
920339,0,0,0,0,0
930101,4,0,1,0,12
930200,0,0,4,0,7
930301,0,0,0,0,0
930401,0,0,0,0,0
