tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
119400,0,1,2,0,10.535
119700,4,0,5,3,27.329
119800,1,1,2,0,11.437
119900,0,0,0,0,4.57
120010,8,1,1,5,37.175
120020,0,1,1,1,9.036
120030,0,0,3,0,9.606
120103,0,0,0,0,1
120104,0,1,1,0,32.505
120105,0,0,1,0,4.741
120106,1,3,0,1,9.35
120107,0,3,0,1,13.019
120108,0,0,0,0,3
120300,0,4,11,1,44.8
120400,0,4,18,2,54.331
121010,0,0,5,0,27.394
121020,0,0,0,0,2
121101,0,0,3,0,8.606
121102,16,5,40,11,164.08
121210,2,0,21,2,45.341
121221,2,2,7,0,22.385
121222,2,4,25,5,76.056
121600,0,0,0,8,31.894
121801,1,1,1,0,7.743
121802,1,0,2,0,252.34
121900,3,2,14,2,249.11
122000,1,4,14,0,62.206
122120,0,0,0,0,0
122121,0,1,1,0,4.794
122122,5,3,18,8,76.578
122200,3,0,29,1,55.6
122410,5,7,5,1,43.874
122420,1,2,10,2,31.91
123010,8,9,24,0,68.248
123020,0,11,12,0,39.669
123103,6,4,11,0,42.539
123104,0,0,2,0,3.388
123203,1,4,5,4,24.984
123204,1,1,0,0,5.002
123205,1,4,1,0,17.042
123206,4,2,13,1,44.167
123301,1,6,4,0,27.23
123303,5,0,3,0,23.303
123304,5,7,5,1,75.438
123410,0,0,0,0,6.047
123420,0,0,1,0,48.281
123510,0,0,2,0,6.912
123520,0,0,2,0,6.912
123601,0,0,0,0,26.717
123602,0,0,0,0,12.2
123700,2,1,1,0,8.121
123800,2,5,4,0,157.42
123901,10,5,6,5,105.55
123902,2,0,0,0,8.851
124000,0,1,0,0,1.576
124102,1,1,5,1,13.668
124103,0,0,2,0,6.388
124104,1,2,4,0,13.878
124105,6,1,6,8,33.858
124201,1,0,0,0,1.425
124203,2,0,1,0,5.545
124204,0,0,2,0,8.388
124300,3,8,20,0,54.815
124400,0,0,0,0,2.64
124500,0,0,0,0,1
124600,0,0,0,0,1.523
124700,0,0,0,1,9.243
124902,0,0,1,0,3.218
124903,0,0,0,0,1
125100,1,3,10,2,26.486
125200,6,4,4,5,127.39
125310,0,0,1,2,35.385
125320,2,0,0,0,18.091
125401,0,0,0,0,9.047
125402,0,2,1,1,20.566
125501,4,0,1,0,9.919
125502,1,0,0,1,4.621
125600,0,0,0,0,1
127102,3,1,0,2,35.767
127103,0,0,1,5,10.672
127104,0,0,0,2,3.915
127210,2,1,9,8,40.809
127220,1,0,2,3,9.924
127300,0,1,7,4,23.217
127400,3,0,11,0,46.622
127520,1,0,1,1,21.885
127603,0,1,1,0,4.27
127604,1,1,5,0,18.519
127605,0,0,1,0,6.264
127606,0,0,0,0,4.523
127711,2,2,5,0,37.474
127712,0,0,1,0,8.264
127803,2,0,0,0,4.851
127804,1,0,1,0,3.119
127805,3,1,3,6,43.249
127806,0,2,1,2,37.855
127910,3,3,2,0,19.917
127920,0,1,6,1,15.936
128101,1,0,1,1,4.315
128102,2,6,2,0,37.791
128210,6,7,4,0,52.977
128220,0,3,2,0,12.117
128302,6,3,5,0,26.752
128303,0,0,1,5,9.196
128400,9,3,32,7,107.28
128500,4,0,5,0,17.172
128601,3,1,8,12,94.222
128602,1,1,1,0,6.696
128702,1,2,0,1,8.774
128801,0,0,1,0,3.218
128802,0,0,0,0,0
128910,0,0,1,2,10.132
131010,1,0,0,0,1.425
131020,0,2,6,0,15.317
131100,0,0,0,0,0
131200,0,0,0,0,0
131300,1,0,0,0,6.425
131400,1,3,1,0,10.372
131600,1,0,3,0,7.508
131701,0,0,0,0,0
131702,0,0,1,0,1.694
131800,0,1,1,0,9.794
131900,0,0,0,0,0
132001,0,0,0,0,0
132002,1,0,0,0,1.425
132101,0,0,1,0,3.694
132102,1,3,6,0,21.319
132300,3,1,1,1,12.742
132501,0,0,0,0,0
132502,1,1,0,0,13.572
132700,5,0,3,2,34.171
132900,1,0,8,0,23.548
133000,3,3,5,0,17.475
133100,0,1,3,2,13.05
134001,2,0,1,0,19.068
134002,1,1,1,0,13.696
134101,0,0,1,0,2.694
134103,0,1,0,0,1.576
134104,1,0,0,0,3.949
134201,4,3,0,7,19.8
134302,0,0,0,0,0
134303,1,1,3,0,10.607
134304,0,0,0,0,0
134305,0,1,0,0,5.816
134306,0,0,5,0,11.517
134421,0,0,0,0,0
134422,0,0,1,0,2.694
134423,0,0,0,0,0
134424,0,0,0,0,0
134520,5,3,8,1,42.814
134521,1,4,3,0,13.813
134522,0,0,0,0,2
134710,0,0,2,0,3.388
134720,0,0,3,0,12.653
134800,0,1,2,3,14.598
134901,4,4,6,0,25.171
134903,0,0,1,0,4.218
134904,0,0,1,1,4.413
134905,1,2,10,0,22.519
135102,4,2,5,0,31.371
135111,0,0,0,0,0
135113,0,0,0,0,0
135114,0,1,1,0,5.27
135201,2,0,6,0,13.015
135202,1,0,0,0,3.425
135203,0,1,2,0,4.964
137000,0,0,0,0,0
137103,0,0,0,1,5.719
137104,0,0,0,0,0
137201,0,0,13,1,24.742
137301,0,0,0,0,0
137302,0,0,1,0,1.694
137401,0,1,0,1,10.819
137402,0,0,0,0,1.523
137501,0,0,0,0,10.57
137502,0,0,1,2,7.085
137504,0,0,0,0,0
138000,0,0,0,0,2
139001,1,0,1,0,3.119
139200,0,0,0,0,0
139301,1,0,1,1,4.315
139302,0,3,0,1,10.448
139303,0,0,1,0,1.694
139401,1,1,1,0,9.696
139402,0,0,0,0,0
139502,1,0,1,0,3.119
139503,0,0,0,0,0
139504,0,0,1,0,11.264
139600,0,1,2,0,11.488
139701,1,0,1,0,5.119
139702,1,0,0,0,23.425
139703,0,0,1,1,2.89
139801,0,0,0,0,0
139802,0,0,0,0,0
141101,0,0,0,0,0
141102,0,0,0,0,2
141201,1,2,10,1,33.714
141202,0,0,0,0,2
141302,2,0,0,0,4.851
141303,0,0,0,0,3.047
141304,0,0,0,1,7.719
141400,0,0,2,0,8.388
141500,0,0,0,0,1
141600,0,0,0,0,0
141700,0,0,0,0,0
143100,0,0,1,0,7.741
143200,1,1,0,0,26.807
143300,0,1,1,3,15.904
143400,0,0,1,0,9.311
143500,0,0,0,0,6.57
143602,0,0,2,1,7.107
143603,0,0,1,2,8.085
143604,3,0,1,1,19.689
143700,0,0,0,0,8
143800,1,1,0,0,13.525
143901,0,0,0,0,22.094
143902,0,0,0,0,7
181000,4,1,2,9,44.051
181300,1,1,3,7,21.319
181400,0,4,2,0,12.72
181500,1,1,0,0,3.129
181600,0,2,1,0,5.36
183101,7,1,1,0,25.396
183103,5,0,2,0,13.052
183104,0,0,0,0,0
183220,0,0,0,0,0
183221,1,0,0,0,1.427
183222,0,0,0,0,0
183300,2,4,5,0,23.32
183401,0,0,0,0,1
183402,4,4,7,0,27.217
183510,2,0,1,0,4.812
183520,0,2,0,0,3.402
183610,1,2,0,0,8.83
183620,0,0,0,14,21.635
183701,0,0,2,3,11.908
183702,0,2,0,2,8.065
183810,6,1,4,3,28.089
183820,1,1,1,0,5.086
185100,2,3,4,0,25.662
185202,8,0,1,0,13.377
185203,0,0,5,0,9.788
185204,0,0,1,0,1.958
185310,0,1,0,0,1.701
185320,0,6,7,4,40.98
186100,0,2,4,0,11.233
186201,0,1,1,0,14.023
186202,0,0,2,0,5.915
186203,0,0,0,0,0
186301,1,0,0,1,2.758
186302,2,3,3,0,13.831
186401,6,6,5,0,44.432
186403,1,1,6,0,14.874
186404,0,1,4,1,12.735
187101,0,1,1,2,14.812
187102,0,2,2,0,29.3
187200,2,3,24,0,58.686
187300,3,1,8,0,25.517
188100,0,2,0,2,13.81
188201,1,2,0,0,6.83
188202,0,0,0,0,0
188300,0,0,0,1,1.331
189101,2,2,2,1,34.995
189102,0,0,0,0,3
189201,0,3,0,0,9.104
189202,0,1,0,0,1.701
189300,0,1,0,0,1.701
189400,0,0,0,0,10
189500,0,2,2,1,12.649
189600,1,0,1,1,10.589
189701,0,0,0,0,5.618
189702,0,0,0,0,6
189800,2,1,0,1,27.76
189902,0,4,3,0,28.55
189903,0,0,0,0,0
189904,0,2,0,0,12.148
189905,1,2,0,3,23.696
190100,6,2,2,10,77.429
190201,3,2,2,0,25.6
190202,0,2,0,1,36.294
190301,2,6,7,26,104.12
190401,0,0,0,0,0
190402,1,1,2,0,13.044
190510,2,3,1,3,24.909
190520,0,0,0,0,5.746
190700,2,2,3,20,149.15
190801,8,3,0,12,90.114
190802,0,5,9,14,67.359
190901,0,5,3,1,140.96
190902,6,0,0,0,21.056
191000,4,2,3,38,361.37
191110,1,5,1,3,51.615
191120,0,3,2,2,24.681
191201,0,0,1,1,28.161
191203,1,0,0,0,14.173
191204,1,0,0,0,24.127
191301,3,5,1,3,30.485
191302,3,2,0,0,21.43
191410,0,0,0,0,24.109
191420,0,0,1,24,38.903
191500,1,1,3,1,27.951
191610,4,1,0,0,11.411
191620,1,3,3,0,14.277
191710,1,0,0,0,3.427
191720,3,3,2,1,26.25
191810,4,6,1,7,41.05
191820,7,6,2,11,53.247
191901,1,6,6,2,153.76
191902,0,0,1,2,20.738
192001,0,1,0,0,10.574
192002,1,5,1,0,22.764
192300,0,0,0,0,1
192410,0,0,0,0,0
192420,0,0,0,0,2.873
192510,3,2,3,2,30.583
192520,0,1,0,1,5.032
192610,0,1,2,1,25.184
192620,0,1,2,0,10.489
192700,8,2,3,17,191.1
194101,0,0,0,0,0
194102,0,0,0,0,0
194200,0,0,0,0,0
194300,0,0,0,0,0
194401,0,0,0,0,11.746
194402,0,0,0,0,8.746
194500,0,0,0,10,30.802
195100,1,0,0,0,2.427
195201,0,0,0,0,0
195202,0,0,0,0,0
195300,0,1,0,1,29.887
195400,0,0,0,1,6.204
195500,0,2,0,5,19.549
195600,1,1,0,10,85.803
195710,2,0,0,32,93.286
195720,1,3,1,11,43.247
195802,0,1,6,17,74.101
195803,0,2,1,0,5.36
195804,1,1,0,1,30.06
195901,0,0,0,0,1
195902,0,0,0,0,0
195903,1,1,0,1,16.078
197200,2,0,0,0,3.855
197300,0,0,0,0,1
197410,0,1,2,0,10.616
197420,2,0,1,4,12.137
197500,6,18,4,22,129.05
197600,0,1,11,0,53.598
197700,0,1,1,0,11.15
199000,3,20,20,5,141.57
199110,0,0,1,0,1.958
199120,3,3,7,1,26.42
199201,3,3,4,1,26.42
199202,1,0,1,0,5.258
199300,0,1,4,3,21.016
199400,2,2,7,1,25.291
199700,4,2,10,1,33.892
199800,1,2,2,3,27.229
199900,0,0,9,1,28.44
201110,0,2,0,0,3.402
201120,0,0,0,0,6.746
201200,1,1,0,0,6.129
201301,0,0,10,0,21.576
201302,0,0,1,0,1.958
201401,0,0,0,0,0
201402,1,2,2,0,16.363
201501,1,0,1,0,6.385
201503,0,0,0,0,4
201504,1,1,2,0,8.044
201601,0,0,0,0,3
201602,1,1,2,1,21.739
201700,3,4,5,0,36.239
203100,2,1,9,0,27.92
203200,0,1,2,0,12.616
203300,1,0,0,9,60.516
203500,5,5,2,4,39.374
203600,2,4,2,0,40.575
203710,0,0,0,0,0
203720,1,0,0,0,2.427
203800,0,0,0,0,14.982
203900,0,7,7,0,32.484
204110,6,0,7,0,22.267
204120,0,0,0,0,0
204200,0,0,0,0,31
204300,0,0,3,0,5.873
204410,1,0,0,6,18.286
204420,0,1,0,1,99.396
204600,2,4,5,5,59.085
204700,0,3,5,0,23.764
204810,1,0,3,0,10.173
204820,0,1,1,0,3.659
204910,1,8,5,0,26.825
204920,3,14,23,1,104.31
205110,0,3,0,0,5.104
205120,3,0,11,0,61.289
206010,10,4,5,4,66.41
206020,1,1,1,1,141.21
206031,3,3,6,15,258.32
206032,3,2,4,4,170.77
206050,5,15,10,15,206.29
206200,5,2,0,164,705.36
206300,9,7,0,408,3179.7
207101,0,1,0,0,37.683
207102,2,0,0,0,235.97
207103,0,3,0,0,6.104
207301,0,0,0,3,469.59
207302,0,0,0,11,76.373
207400,0,0,0,36,183.7
207501,0,0,0,4,23.197
207502,0,0,0,2,34.535
207710,11,0,0,34,308.68
207900,0,0,0,0,99.456
208000,0,1,0,1,53.742
208301,0,1,0,0,2.701
208302,1,2,0,3,127.82
208401,0,1,0,3,8.694
208402,3,10,8,14,68.081
208501,2,5,1,8,42.949
208502,0,1,0,0,8.447
208610,2,0,5,1,116.97
208620,1,2,3,5,21.358
208710,0,0,0,8,10.648
208720,0,4,0,2,33.704
208801,11,9,0,1,77.216
208802,2,2,0,1,151.21
208902,5,2,0,0,34.158
208903,1,1,1,1,91.272
208904,1,2,0,0,11.703
209102,2,6,0,0,24.062
209103,0,0,0,0,0
209104,1,1,0,0,101.129
209200,0,0,0,23,122.61
209300,3,2,2,8,77.085
209401,12,10,3,11,103.13
209402,1,1,0,2,53.9
209403,3,0,0,4,25.716
209510,1,3,4,25,98.365
209520,7,13,5,10,93.443
209810,1,0,0,0,4.3
209820,1,2,1,6,37.774
210010,1,2,5,27,90.902
211000,0,0,0,1,36.331
211120,2,1,1,23,97.237
211121,3,8,6,25,140.1
211122,3,13,2,6,123.47
211201,1,0,0,0,1.427
211202,0,4,1,0,11.762
211310,1,2,0,0,6.83
211320,0,0,0,1,4.331
211410,1,0,0,0,12.046
211420,0,0,0,0,3
211500,0,0,0,0,2.873
211701,1,0,0,2,6.09
211703,0,0,0,0,5
211704,0,1,0,2,18.982
211802,0,1,1,8,26.053
211803,0,0,0,0,1.873
211804,0,4,0,2,14.467
211910,0,1,0,0,1.701
211921,0,0,0,2,8.662
211922,0,0,0,0,0
212101,3,0,0,7,58.327
212102,0,0,0,3,29.357
212202,1,3,0,2,12.193
212203,11,0,0,3,35.313
212204,2,1,1,9,50.603
212303,0,2,0,2,20.683
212304,0,0,0,1,2.331
212305,0,0,1,0,2.958
212306,1,0,0,0,3.427
212410,0,0,1,0,8.958
212420,0,2,0,0,4.402
212501,0,0,0,0,0
212502,0,2,0,8,51.16
212610,0,2,0,3,9.396
212620,1,6,0,0,12.635
212701,0,0,0,0,8
212702,0,0,0,1,2.331
212800,0,0,0,0,1.873
212900,0,0,2,0,3.915
213100,0,1,6,3,21.44
213201,0,2,0,2,19.81
213202,1,0,0,1,10.758
213310,0,0,0,5,13.655
213320,0,9,0,0,17.311
213401,0,0,0,1,3.204
213402,0,0,0,1,27.949
214000,0,0,0,1,9.204
214100,1,0,0,0,4.627
214400,0,0,1,0,8.83
214501,9,1,0,3,59.905
214502,0,0,0,0,0
214503,0,0,0,0,0
214600,0,0,0,1,13.822
214700,1,0,0,0,16.3
214800,3,1,0,0,25.475
214901,0,0,0,0,0
214902,1,0,1,3,13.251
215101,0,0,0,0,10
215102,0,0,0,0,3.873
216100,0,0,0,0,3
216200,0,0,1,0,5.83
216300,0,0,0,0,4
216401,0,0,0,0,5
216402,0,0,0,0,1
216700,0,0,0,2,5.535
216800,0,0,0,0,12.364
216900,0,0,0,0,2
217001,0,4,0,0,6.228
217002,1,2,0,0,9.525
217100,0,0,0,0,3
217200,2,0,3,1,20.931
218110,0,0,1,0,3.958
218120,2,0,0,0,34.6
218210,0,0,0,0,0
218220,1,0,1,0,11.131
218300,0,0,3,1,37.077
218400,3,5,4,0,24.873
218500,0,2,1,0,62.062
218600,0,0,1,0,1.844
218701,2,0,1,1,10.856
218702,0,1,2,3,31.128
218800,1,4,0,0,7.936
218900,0,2,0,0,2.784
219010,0,0,0,0,2
219020,1,0,0,0,15.019
219300,0,0,1,0,6.844
219500,0,0,6,0,27.063
219700,4,0,3,2,36.041
219800,1,0,1,0,8.429
219901,1,0,1,0,9.646
219902,0,0,0,5,12.602
220000,0,0,7,0,38.906
220100,1,0,0,0,19.236
221110,5,1,1,0,15.796
221120,0,0,5,0,13.788
221210,0,2,0,1,4.734
221220,1,0,6,0,16.173
221302,2,3,2,3,19.867
221303,0,0,3,6,24.859
221304,0,0,1,0,18.958
221401,1,0,0,0,7.368
221402,3,3,0,1,13.991
221500,0,0,1,0,4.844
221601,2,2,0,0,8.52
221602,3,5,4,1,35.236
221710,0,1,1,0,5.236
221810,0,0,0,0,0
221820,0,0,0,0,0
221900,0,0,0,0,14.217
222001,6,11,4,0,36.112
222002,0,1,3,0,14.141
222100,0,0,1,0,1.844
222200,2,3,3,0,16.877
222500,1,3,4,0,14.919
222600,0,1,3,1,19.201
222700,3,2,6,52,157.26
224010,0,0,2,21,128.43
224020,29,15,29,59,615.51
224200,5,3,6,7,60.54
224310,2,3,1,0,23.916
224320,3,6,2,2,91.422
224410,1,6,1,1,25.927
224420,7,4,1,1,20.263
224600,0,6,8,17,135.13
224700,3,5,1,5,32.013
226001,23,2,15,11,230.75
226002,8,1,4,183,525.14
226410,0,4,0,0,11.22
226420,1,4,1,0,12.78
226700,1,0,5,1,18.498
227010,0,0,3,0,23.285
227020,2,3,2,1,27.962
228100,0,1,6,0,14.672
228210,2,5,6,0,32.759
228220,2,4,2,0,16.992
228310,7,4,10,2,42.134
228320,1,0,0,0,6.368
228410,0,1,1,0,6.236
228420,0,0,1,1,21.075
228500,0,0,2,6,60.869
228600,0,0,3,0,11.531
228710,1,1,2,0,19.664
228720,5,6,5,0,25.41
228800,0,0,6,3,22.328
228900,9,2,7,0,34
229100,1,3,5,0,21.98
229200,0,0,2,0,106.09
229300,1,2,3,0,26.535
229410,0,0,9,2,26.233
229420,1,0,1,0,6.429
231100,10,5,8,61,393.11
231210,5,8,5,0,42.195
231220,1,7,4,0,40.688
231300,2,2,0,0,8.52
231400,0,0,2,0,5.688
231500,1,0,1,0,10.211
231600,1,0,0,0,52.802
231710,1,0,1,0,11.211
231720,1,5,4,6,39.234
231800,1,0,1,7,43.168
231900,2,0,5,1,58.9
232110,0,0,3,0,16.748
232120,0,1,6,0,32.672
232200,0,5,3,0,32.492
232300,0,2,4,3,109.21
232400,2,4,7,1,242.36
232500,3,0,2,0,189.22
232600,1,0,3,1,25.393
232700,0,1,5,37,133.86
232800,1,1,2,13,73.648
234000,0,0,2,0,4.688
234200,4,3,5,0,33.866
234300,5,11,13,3,83.707
234501,0,0,0,0,1
234502,1,1,1,0,62.604
234600,0,0,2,5,36.507
234700,0,1,5,1,13.888
234800,1,5,0,0,10.329
234901,0,0,4,0,9.592
234902,13,16,25,5,139.74
235100,2,0,0,0,2.735
235201,1,0,1,0,11.211
235202,5,2,14,0,48.435
236000,5,0,1,0,37.59
236100,1,0,1,0,7.211
236202,2,1,0,0,13.345
236203,0,0,1,0,1.844
236204,0,0,0,0,0
236400,1,0,0,0,2.368
237101,2,0,2,0,10.423
237102,0,0,1,0,9.061
237201,2,3,5,0,65.131
237202,12,9,27,1,118.61
237300,2,4,5,1,29.451
237401,2,5,1,7,43.914
237402,4,4,3,0,22.571
237500,2,1,3,3,17.69
237600,0,6,1,0,14.414
237710,0,2,2,0,16.472
237720,1,2,5,0,17.371
237800,0,0,2,0,15.208
237900,0,0,3,0,20.531
238000,2,2,10,0,29.957
238100,0,0,5,0,92.219
238200,1,1,1,0,6.604
238310,0,0,1,0,6.844
238320,3,1,6,0,37.775
238400,1,2,16,7,44.591
239201,1,0,1,1,24.876
239202,3,1,31,7,397.98
239310,1,0,11,3,26.48
239320,1,0,1,0,3.211
239330,0,0,25,2,57.516
239501,0,0,1,0,3.061
239502,0,0,0,0,0
239601,0,0,4,0,16.592
239602,0,0,2,0,6.122
239701,1,2,12,0,61.711
239702,0,1,4,0,23.201
239801,0,0,0,0,20
239802,2,1,2,0,25.815
240010,2,0,2,6,25.085
240020,0,2,4,1,22.436
240200,0,1,6,7,105.39
240300,1,1,3,1,88.488
240401,0,1,9,0,17.986
240402,7,15,25,0,79.55
240500,2,2,5,0,32.738
240600,2,6,10,1,34.02
240700,2,2,5,0,22.738
240800,0,0,7,3,18.955
240900,9,3,15,16,132
241001,0,0,5,1,21.713
241002,0,1,9,0,26.986
241110,0,0,0,0,15
241120,0,0,2,0,22.688
241201,4,0,5,10,47.111
241202,7,1,3,0,26.714
241300,3,1,1,16,31.772
241400,0,0,3,0,30.531
242000,0,3,2,0,17.298
242100,0,0,1,0,1.844
242200,8,7,10,1,47.487
242300,12,6,11,5,69.432
242600,0,1,0,1,9.538
242700,2,1,2,4,40.357
243000,1,7,3,0,50.296
243100,0,4,9,0,46.163
261101,0,0,0,0,0
261102,0,0,0,0,0
261200,0,0,0,0,0
262100,0,0,0,0,0
262200,0,0,0,0,0
262301,0,0,0,0,0
262302,0,0,0,0,0
262303,0,0,0,0,0
262400,0,0,0,0,0
262501,0,0,0,0,0
262601,0,0,0,0,0
262604,1,0,0,0,9.023
262704,35,0,0,0,50.389
262706,0,2,0,1,16.388
262802,0,0,0,0,3.612
264000,0,0,0,0,0
264102,1,0,0,0,1.411
264103,0,0,0,0,4.612
264301,0,0,0,0,1
264302,1,0,0,0,8.411
265100,1,0,0,0,3.411
265201,0,0,0,0,0
265202,0,0,1,0,37.401
265301,1,0,0,0,8.411
265303,0,0,0,0,0
265304,0,0,0,0,1
265305,0,1,0,0,53.557
265410,0,0,0,0,0
265420,0,0,0,0,0
265510,0,0,0,1,17.273
265520,4,5,3,10,87.04
265601,0,0,0,0,2
265602,0,0,0,0,1
265700,0,0,0,0,7
267100,0,0,0,0,0
267200,3,3,8,14,74.492
267300,5,2,0,5,34.76
267402,0,0,0,0,1
267403,0,0,0,0,6
267404,1,1,0,0,5.968
267501,2,11,10,0,45.84
267502,0,0,0,5,11.979
267600,2,7,7,7,46.994
267700,0,1,4,3,22.757
267800,1,2,1,5,52.293
267901,0,0,1,0,3.789
267902,0,3,0,0,7.671
269000,0,0,0,0,0
269100,2,1,0,0,11.379
269300,1,5,2,0,22.221
269500,0,1,0,0,1.557
269601,4,1,1,0,13.602
269602,0,0,0,0,0
269700,0,1,4,2,24.518
269800,0,1,0,0,16.227
269903,0,0,1,0,4.789
269904,0,2,0,5,12.482
269905,3,5,3,0,28.609
269906,0,1,1,0,3.346
269907,0,0,0,0,1
270100,11,4,8,10,70.409
270200,1,3,9,1,36.903
270300,0,2,16,4,42.92
271100,4,0,5,7,32.504
271200,0,1,4,6,28.8
271300,2,5,2,4,28.503
271400,0,0,2,0,3.578
271500,1,1,0,0,2.968
271600,1,1,1,0,8.369
271701,0,0,1,0,3.789
271702,7,1,7,0,37.181
271801,0,1,2,0,12.358
271802,0,1,3,0,15.759
271901,0,4,2,24,53.593
271902,1,0,4,0,9.567
272100,1,6,4,0,17.91
272201,0,4,5,1,16.447
272202,0,0,3,0,7.367
272301,0,0,1,0,1.789
272302,1,1,8,0,25.115
273100,12,12,10,5,92.534
273200,8,11,17,6,102.51
273300,8,4,5,29,146.06
273402,8,24,26,38,303.69
273502,24,18,4,18,181.11
273600,11,10,7,8,115.74
273700,0,2,4,1,18.767
273800,0,8,11,9,155.84
273902,4,13,6,3,74.111
274100,3,6,4,3,48.999
274202,8,0,0,0,33.289
275101,1,2,3,0,9.892
275102,0,0,0,0,15
275200,0,4,1,0,11.017
275302,1,4,4,1,32.739
275311,2,1,4,0,13.535
275400,1,0,0,0,4.634
275500,4,0,2,0,9.222
275602,3,6,6,0,28.31
275603,3,0,7,0,23.756
276000,0,0,0,0,4.223
276100,0,0,1,0,1.789
276400,0,0,0,0,1.612
276500,0,0,0,0,12
276601,11,6,12,0,114
276603,0,2,2,0,6.692
276604,0,0,1,0,1.789
277000,0,0,0,0,5.835
277100,0,1,2,0,6.747
277200,0,0,0,0,12
277400,0,0,0,0,2
278001,2,3,3,1,38.946
278102,5,3,1,1,28.236
291110,2,2,1,3,13.113
291120,0,0,2,0,4.005
291130,2,1,11,3,41.702
291210,1,4,6,3,45.736
291220,0,0,0,0,4.702
291300,2,1,5,11,51.759
292000,18,11,9,3,79.37
293201,0,2,2,0,8.383
293202,2,8,7,0,32.489
293301,0,0,0,0,1
293302,0,0,0,1,2.257
293304,0,1,1,0,11.691
293306,0,0,0,0,3.351
