tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
111402,2,2,0,0,7
113101,0,0,0,0,4
113102,0,0,0,0,3
113211,3,0,3,17,49
113212,1,0,0,0,39
113213,0,0,0,16,35
113231,0,0,0,0,0
113232,1,1,0,0,13
113234,0,0,1,0,2
113235,0,0,0,0,0
113237,2,3,37,12,93
113238,0,1,3,0,6
113239,2,0,1,0,16
113301,0,9,16,3,48
113303,7,7,65,10,163
113322,0,0,0,0,0
113323,0,1,0,0,2
113324,0,0,0,0,0
113423,0,0,0,0,0
113424,5,1,5,1,35
113425,0,2,2,0,6
113426,3,4,21,0,50
113427,0,0,1,0,2
113428,0,1,0,0,4
115101,0,0,0,0,4
115103,0,0,0,0,6
115104,0,0,0,1,3
115202,3,4,13,1,39
115203,1,0,0,0,3
115204,0,0,0,0,0
115301,0,0,2,9,17
115302,3,3,6,2,27
115401,0,0,0,0,0
115403,1,1,0,0,21
115404,2,1,3,0,14
117101,0,1,1,0,3
117102,0,0,2,0,5
117201,0,1,1,0,7
117202,0,1,3,1,14
117301,0,0,0,0,0
117302,2,0,0,0,5
117303,3,1,5,1,19
117404,3,4,1,12,39
117405,0,0,0,0,24
117407,1,1,0,5,19
117408,2,1,0,2,66
117510,4,2,0,2,50
117520,1,0,0,3,11
117530,0,0,0,2,9
119001,0,0,2,0,3
119003,0,1,5,0,11
119004,0,0,2,0,11
119201,1,2,8,0,17
119202,1,1,2,0,23
119310,0,0,0,0,2
119320,0,0,0,0,0
119340,1,1,0,0,3
119341,0,0,0,0,5
119342,0,0,0,0,0
119400,6,2,2,0,21
119700,2,2,2,0,11
119801,0,1,0,0,2
119802,0,0,0,0,0
119900,1,0,1,0,4
120010,0,1,2,0,10
120020,0,0,0,0,10
120030,0,0,0,8,27
120103,1,0,0,0,2
120104,1,0,0,0,4
120105,0,0,0,0,0
120106,0,0,0,1,2
120107,0,4,0,0,8
120108,0,1,0,0,35
120300,0,0,2,0,4
120400,1,0,3,4,18
121010,0,2,14,2,45
121020,0,1,5,0,16
121101,5,2,3,1,25
121102,14,19,18,3,105
121210,3,7,8,6,72
121221,1,1,2,0,6
121222,1,1,8,4,34
121600,1,1,6,4,154
121801,1,3,4,0,19
121802,3,4,14,0,599
121900,11,11,24,5,127
122000,0,0,17,2,115
122120,1,0,3,0,6
122121,1,1,3,0,8
122122,2,3,25,0,139
122200,5,3,33,0,85
122410,2,4,4,1,30
122420,0,1,2,0,12
123010,1,7,12,0,32
123020,2,2,6,0,16
123103,2,3,10,1,28
123104,4,2,2,11,38
123203,1,1,2,8,47
123204,0,0,1,0,9
123205,0,0,8,0,15
123206,3,0,5,0,21
123301,12,16,9,3,104
123303,0,0,1,2,13
123304,1,2,5,3,38
123410,0,0,0,0,4
123420,0,1,11,0,23
123510,0,0,1,0,2
123520,0,0,0,0,0
123601,1,0,0,1,18
123602,0,0,0,0,0
123700,3,3,3,0,16
123800,10,3,9,6,175
123901,11,8,8,8,131
123902,6,0,1,0,11
124000,1,0,0,0,24
124102,2,3,6,6,46
124103,0,2,1,0,5
124104,0,0,0,4,6
124105,1,0,0,1,8
124201,8,4,5,9,44
124203,1,2,1,1,8
124204,1,2,3,0,13
124300,3,4,11,2,36
124400,2,0,0,0,3
124500,0,0,0,0,0
124600,0,0,1,1,4
124700,0,1,1,0,4
124902,1,0,0,0,4
124903,0,0,0,0,10
125101,2,1,2,0,12
125102,0,0,0,0,1
125200,0,5,2,11,95
125310,2,3,3,10,66
125321,1,0,0,0,6
125322,0,1,3,11,34
125402,1,2,0,3,21
125403,0,0,0,0,1
125404,0,0,1,2,6
125501,0,0,0,0,6
125502,1,0,5,0,15
125600,0,0,0,0,0
127102,0,1,0,0,76
127103,0,0,0,0,3
127104,1,1,0,0,5
127210,2,2,5,3,29
127220,4,3,1,2,34
127300,1,0,5,1,31
127400,0,0,0,7,66
127520,1,2,0,4,40
127603,0,0,0,0,1
127604,0,0,0,0,2
127605,1,0,1,0,3
127606,2,0,8,0,22
127711,0,0,3,0,32
127712,0,0,0,2,81
127803,3,4,0,0,32
127804,0,0,0,0,1
127805,0,0,1,0,29
127806,0,0,0,1,18
127910,1,1,1,0,33
127920,0,0,0,2,3
128101,0,0,1,0,5
128102,1,0,1,4,29
128210,1,0,2,2,49
128220,0,0,0,0,0
128302,0,1,2,0,5
128303,0,0,0,4,30
128400,2,0,2,1,15
128500,0,1,3,0,21
128601,0,0,0,23,147
128602,1,5,2,0,22
128703,1,1,2,0,14
128704,0,0,0,0,0
128801,0,6,0,0,9
128802,0,0,0,0,3
128910,1,1,0,0,6
131021,0,0,2,0,3
131022,1,2,1,0,8
131023,0,3,5,1,14
131024,0,0,0,0,0
131100,0,2,4,0,11
131200,0,0,0,0,0
131300,0,1,3,0,8
131400,0,5,0,0,8
131600,4,0,11,2,30
131701,1,2,2,0,8
131702,0,0,4,0,6
131801,3,0,7,3,96
131802,1,3,0,0,6
131900,5,2,12,0,32
132001,0,1,2,0,5
132002,0,0,1,0,2
132101,1,3,1,0,11
132102,3,0,1,0,19
132301,4,0,5,13,42
132302,0,0,1,0,3
132501,2,0,2,0,10
132502,0,2,0,4,73
132700,0,0,20,0,40
132900,0,0,1,0,3
133000,0,0,1,0,4
133101,0,1,0,0,2
133102,2,2,4,0,76
134001,0,0,1,2,6
134002,1,3,0,1,9
134101,0,0,0,0,0
134103,0,1,1,0,3
134104,3,0,1,0,7
134201,5,2,0,3,20
134302,0,3,1,1,8
134303,0,3,3,0,11
134304,0,0,0,0,0
134305,0,12,8,3,67
134306,0,4,5,3,91
134421,1,1,0,0,7
134422,2,0,0,0,6
134423,0,1,0,0,4
134424,0,0,0,0,0
134520,13,12,11,6,103
134521,7,7,5,1,57
134522,0,2,6,0,25
134710,0,0,0,0,0
134720,0,1,1,1,6
134801,0,1,2,0,5
134802,0,1,2,0,5
134901,2,0,1,0,8
134904,4,1,12,0,31
134905,1,0,1,1,8
134906,0,0,0,1,3
134907,0,0,0,7,37
135102,0,1,0,1,14
135111,0,0,0,0,0
135113,0,1,0,14,28
135115,1,2,1,0,7
135116,0,0,0,1,10
135201,0,1,0,1,6
135202,0,0,0,0,0
135204,0,1,2,0,6
135205,0,0,0,0,0
137000,0,1,0,0,3
137103,1,4,1,0,10
137104,3,0,4,1,13
137202,2,0,0,0,5
137203,0,0,0,0,3
137301,0,0,0,0,0
137302,0,0,5,0,8
137401,0,0,0,1,3
137402,1,0,1,0,6
137501,0,2,1,0,23
137502,1,1,4,8,35
137504,0,0,0,0,0
138000,0,1,1,0,3
139001,0,0,0,0,7
139200,0,1,0,3,8
139301,3,0,2,0,11
139302,0,0,1,0,10
139303,0,0,0,1,9
139401,0,0,0,2,11
139402,0,0,0,2,6
139502,4,0,0,3,18
139504,0,0,0,1,9
139505,2,0,0,0,7
139506,0,0,0,0,5
139600,1,0,1,0,11
139701,1,0,0,0,5
139703,0,0,0,0,0
139704,0,0,0,0,0
139705,0,2,0,0,3
139801,0,0,0,0,0
139802,0,0,0,0,0
141101,0,0,1,0,3
141102,0,0,0,0,28
141201,1,2,8,2,30
141202,0,1,0,0,7
141303,0,1,0,0,3
141304,0,0,0,0,5
141305,0,0,0,0,3
141306,0,0,0,1,6
141400,4,0,3,0,13
141500,0,0,0,0,1
141600,0,0,0,0,0
141700,0,0,0,0,0
143101,1,0,1,0,6
143102,0,0,1,4,11
143200,2,1,2,13,58
143301,1,0,0,6,18
143302,0,0,0,8,18
143401,1,1,0,0,8
143402,0,0,0,1,13
143500,0,0,0,0,0
143602,2,1,0,4,28
143603,0,0,4,1,27
143605,0,1,1,7,40
143606,1,1,1,1,16
143700,0,0,0,1,8
143801,0,0,0,0,0
143802,0,0,0,0,7
143901,0,0,0,0,3
143902,0,0,0,1,5
181000,3,4,8,0,70
181300,0,3,7,0,20
181400,0,1,0,2,8
181500,1,1,12,0,25
181600,2,1,5,0,13
183101,1,0,0,0,3
183103,0,1,2,0,27
183104,0,0,0,0,0
183220,0,4,0,0,9
183221,1,0,0,0,2
183222,1,0,1,0,4
183300,2,4,3,2,24
183401,0,0,0,0,2
183402,0,4,9,0,21
183510,2,3,2,0,12
183520,4,2,0,0,29
183610,1,1,5,4,20
183620,1,8,0,13,48
183701,1,6,3,18,175
183702,1,0,2,0,14
183810,3,5,0,0,20
183820,9,7,0,0,36
185101,1,6,0,7,49
185102,2,2,0,0,9
185202,0,0,1,3,6
185203,0,10,11,0,36
185204,0,0,0,0,0
185310,0,0,1,0,2
185320,7,3,7,1,43
186100,1,0,4,0,9
186201,2,1,1,0,7
186202,2,1,3,0,13
186203,0,0,0,0,1
186301,0,0,1,6,11
186302,1,0,4,2,25
186401,0,0,3,13,41
186403,4,9,3,1,34
186404,1,8,1,0,16
187101,4,6,0,1,35
187102,1,0,1,11,52
187200,2,3,1,0,26
187300,1,1,3,2,17
188100,2,0,7,1,29
188201,0,0,0,4,7
188202,0,0,0,0,0
188300,0,0,0,0,5
189101,1,3,1,2,21
189102,0,1,3,0,7
189201,1,2,1,1,16
189202,0,2,2,0,9
189300,0,2,3,0,8
189400,1,0,0,0,2
189501,0,0,1,3,9
189502,0,0,0,0,0
189600,0,0,1,1,23
189702,0,1,0,0,61
189703,9,3,26,0,66
189704,0,0,0,1,2
189801,0,0,0,1,10
189802,0,0,0,2,6
189903,0,0,0,0,0
189904,0,0,0,3,10
189905,2,0,0,0,76
189906,0,0,1,1,11
189907,0,0,0,0,27
190101,0,0,0,0,13
190102,0,0,0,1,17
190201,0,0,1,3,14
190202,0,0,0,0,13
190302,2,2,0,19,77
190303,0,1,0,0,4
190401,0,0,0,1,6
190402,0,1,2,0,11
190510,12,17,2,10,155
190520,1,1,0,4,14
190701,0,0,0,18,172
190702,0,1,0,15,55
190801,1,0,1,2,112
190802,2,3,3,23,63
190901,1,2,1,10,119
190902,0,1,0,2,10
191000,0,0,3,77,248
191110,1,0,0,1,6
191120,1,1,0,0,10
191201,2,5,0,4,43
191203,0,4,0,1,14
191204,0,0,0,0,6
191301,0,5,0,5,35
191302,1,1,2,2,29
191410,2,12,0,5,49
191420,2,7,2,2,34
191500,0,1,3,4,35
191610,0,0,0,0,10
191620,3,7,3,0,28
191710,0,0,0,2,5
191720,0,0,2,1,34
191810,0,0,0,3,26
191820,7,9,3,9,53
191901,0,1,3,8,127
191902,0,1,5,0,15
192001,0,0,0,12,72
192002,0,2,0,4,23
192300,0,0,0,1,3
192410,0,1,0,0,3
192420,1,0,0,3,11
192510,2,1,6,1,20
192520,1,0,3,0,9
192610,7,4,0,6,48
192620,0,0,0,3,12
192700,1,3,8,2,222
194101,0,0,1,0,2
194102,0,0,0,0,0
194200,0,0,0,1,4
194300,0,0,0,0,0
194401,0,0,1,1,3
194402,0,0,1,0,3
194500,0,0,0,2,14
195100,0,0,0,0,1
195201,0,1,0,0,2
195202,1,0,0,0,2
195300,1,2,1,0,11
195400,3,4,2,0,23
195500,1,7,2,0,65
195600,6,9,1,1,92
195710,1,1,2,8,32
195720,2,3,1,16,47
195802,1,4,2,7,47
195803,0,5,1,2,17
195804,0,0,0,0,1
195901,0,1,0,0,6
195902,0,0,0,0,1
195903,1,2,1,0,6
197200,0,0,1,3,24
197300,0,0,2,0,6
197410,1,4,8,0,23
197420,5,2,0,2,98
197500,12,19,5,1,90
197600,2,1,4,2,20
197700,1,4,2,0,20
199001,1,2,1,0,43
199002,3,4,21,4,118
199110,0,1,8,0,14
199120,4,6,21,0,52
199201,1,0,0,0,43
199202,0,1,3,0,9
199300,4,4,6,2,37
199400,8,4,7,11,62
199700,3,2,8,2,65
199801,0,2,1,0,5
199802,0,2,0,0,12
199900,6,3,11,2,61
201110,0,2,2,1,11
201120,0,0,5,0,47
201200,0,0,3,0,11
201301,0,0,1,0,3
201302,0,0,0,0,0
201401,1,2,3,1,17
201402,4,3,16,0,37
201501,7,7,13,0,105
201503,0,1,3,0,17
201504,0,0,3,0,5
201601,0,2,2,0,11
201602,2,2,3,0,12
201700,0,8,10,0,29
203100,0,1,2,0,5
203200,0,2,1,7,21
203300,0,0,1,1,20
203500,0,4,7,0,29
203601,0,0,0,0,6
203602,0,1,0,0,16
203710,0,0,0,0,0
203720,1,2,0,1,11
203800,0,3,0,3,13
203900,0,1,6,0,16
204110,10,6,11,0,49
204120,1,0,1,0,3
204200,0,2,0,1,6
204300,2,9,0,1,25
204410,0,1,2,0,11
204420,0,0,0,0,25
204600,0,0,0,5,19
204700,28,4,3,7,103
204810,0,2,5,0,27
204820,0,0,1,0,2
204910,0,0,0,0,4
204920,1,6,0,3,21
205110,3,1,0,1,13
205120,1,3,0,0,9
206010,8,1,6,6,66
206020,1,0,0,8,310
206050,45,17,48,8,311
206051,42,42,58,29,509
206052,5,0,1,0,26
206053,1,1,10,8,72
206054,1,2,2,9,87
206201,3,5,0,53,629
206202,2,0,2,65,230
206301,17,0,0,89,595
206302,2,3,0,40,1117
206303,20,19,7,378,1510
207101,0,0,0,6,35
207102,1,1,0,36,256
207103,1,0,2,1,17
207303,0,0,0,0,39
207304,2,0,0,0,14
207305,2,0,0,4,94
207306,3,3,3,26,131
207307,0,0,0,0,31
207308,0,0,0,0,21
207400,0,0,0,12,213
207501,1,0,0,9,19
207502,0,0,0,14,102
207711,0,0,0,10,170
207712,0,0,0,1,57
207901,0,0,0,0,17
207902,4,0,1,27,122
208001,5,3,5,2,49
208002,4,7,2,0,34
208301,0,6,1,0,15
208302,1,7,5,4,148
208401,0,0,7,5,22
208402,1,4,15,7,44
208501,0,1,4,3,22
208502,0,2,0,0,77
208610,2,2,3,3,126
208620,1,3,2,3,19
208710,0,0,0,0,2
208720,0,0,4,3,126
208801,1,0,0,16,56
208802,0,0,1,1,22
208902,0,0,0,2,18
208903,1,1,0,11,112
208904,3,2,0,4,32
209103,1,6,2,0,14
209104,0,1,0,0,102
209105,4,7,1,0,23
209106,0,1,1,10,45
209201,1,0,0,8,86
209202,7,0,0,9,53
209300,4,4,3,8,67
209401,1,4,0,5,34
209402,0,2,0,5,41
209403,3,2,0,24,156
209510,7,1,3,15,77
209520,0,1,3,3,46
209810,0,1,0,5,24
209820,0,3,1,0,32
210010,4,3,2,5,53
211000,0,1,0,0,8
211121,0,1,0,0,42
211122,14,1,1,10,109
211123,0,0,1,3,86
211124,1,13,2,10,59
211201,0,0,0,2,8
211202,0,1,0,2,12
211310,0,2,1,1,10
211320,0,0,0,0,2
211410,1,0,0,3,9
211420,1,1,0,1,11
211500,5,0,0,0,13
211701,2,3,1,1,12
211703,0,0,1,0,4
211704,0,0,0,2,8
211802,0,0,0,10,32
211803,1,4,0,0,10
211804,3,3,0,1,16
211910,2,1,0,0,6
211921,0,0,0,0,7
211922,3,0,0,0,11
212101,1,1,3,3,39
212102,0,0,0,1,15
212202,3,2,1,0,11
212203,1,0,0,0,19
212204,0,0,0,18,30
212303,3,2,1,0,37
212304,0,0,1,9,28
212305,0,5,0,1,16
212306,1,3,0,0,13
212410,0,0,0,2,29
212420,1,7,2,0,19
212501,0,1,0,5,10
212502,0,1,1,6,29
212610,0,0,0,0,2
212620,0,0,0,0,0
212701,0,0,0,1,5
212702,0,3,2,0,8
212800,0,0,1,0,4
212900,2,0,2,1,9
213100,3,0,6,4,38
213201,0,1,1,4,32
213202,2,0,0,0,4
213310,1,5,3,2,31
213320,2,4,0,5,38
213401,4,0,2,1,21
213402,1,3,1,5,33
214000,0,0,0,1,6
214100,0,0,0,0,1
214400,2,1,0,0,7
214501,0,0,0,1,10
214503,0,0,0,0,0
214504,0,0,0,0,0
214505,0,0,0,0,0
214600,0,0,1,0,11
214700,0,0,0,2,5
214800,0,0,0,17,39
214902,0,0,0,2,9
214903,0,0,0,0,0
214904,0,1,0,0,3
215101,1,2,1,11,25
215102,0,0,0,4,22
216100,0,0,0,0,4
216201,0,0,0,0,22
216202,0,0,1,0,3
216301,0,0,0,1,2
216302,0,0,0,3,8
216401,0,4,0,0,10
216402,0,8,0,0,13
216700,1,0,2,4,26
216800,0,0,0,0,0
216901,0,0,0,0,0
216902,0,1,1,0,6
217001,1,1,2,0,6
217002,0,3,2,3,195
217101,0,1,2,0,5
217102,0,2,0,0,3
217200,5,5,10,10,66
218110,0,0,0,0,8
218120,8,1,3,5,97
218210,0,1,0,0,9
218220,2,0,0,1,12
218300,2,6,7,9,70
218400,1,1,2,4,23
218500,9,0,1,3,93
218600,3,4,3,0,57
218701,11,2,7,0,47
218702,4,5,0,1,48
218800,0,1,6,5,108
218900,0,0,5,10,75
219010,0,2,0,0,5
219020,10,16,33,4,175
219300,10,0,4,8,54
219500,2,1,2,0,8
219700,22,5,12,12,140
219800,4,7,0,2,26
219901,0,3,0,1,13
219902,1,0,12,6,33
220000,20,0,5,5,78
220100,0,0,0,0,6
221110,2,1,2,1,23
221120,2,0,1,1,20
221210,0,0,2,3,13
221220,3,2,10,3,34
221302,0,7,6,0,41
221303,0,1,0,9,18
221304,0,0,0,0,1
221401,0,0,0,0,4
221402,4,1,5,1,27
221500,8,6,0,2,29
221601,9,13,14,3,71
221602,1,1,9,1,24
221710,0,1,1,1,8
221810,1,0,0,2,9
221820,0,0,0,0,1
221900,2,1,2,0,11
222001,2,1,1,0,6
222002,0,4,0,2,29
222100,5,6,9,0,39
222200,2,1,7,0,16
222500,6,10,3,1,38
222600,0,0,0,0,5
222700,0,0,0,0,4
224010,2,1,4,26,122
224020,9,7,17,43,260
224200,3,2,4,2,61
224310,0,0,0,0,24
224320,1,0,1,1,13
224410,6,2,1,5,28
224420,2,9,3,2,56
224600,3,0,7,7,204
224701,3,1,0,0,8
224702,3,1,0,0,17
226001,6,16,48,18,240
226002,29,14,56,154,791
226410,1,10,1,0,56
226420,0,0,0,0,2
226701,0,1,3,0,31
226702,0,0,0,0,9
227010,6,9,13,1,159
227020,2,13,3,0,35
228100,12,21,14,1,121
228210,0,0,4,3,11
228220,0,3,0,0,9
228310,5,10,7,8,71
228320,4,2,1,1,19
228410,0,1,2,5,21
228420,5,8,3,17,70
228500,1,2,1,1,42
228600,3,2,4,0,42
228710,2,1,2,0,36
228720,3,5,5,0,21
228800,0,0,0,1,20
228900,3,0,9,1,34
229100,32,4,24,2,112
229200,5,9,7,1,81
229300,9,3,3,0,24
229410,22,12,12,9,97
229420,7,10,11,0,50
231100,5,0,10,37,183
231210,2,6,3,1,22
231220,0,2,1,1,32
231301,1,3,1,0,8
231302,4,2,3,5,24
231400,2,3,2,2,34
231500,6,14,12,0,56
231601,4,4,6,1,24
231602,1,0,1,0,3
231603,1,2,0,5,39
231710,2,0,1,1,59
231720,0,0,0,7,28
231800,2,0,2,32,85
231901,2,4,4,2,40
231902,0,0,1,7,40
232110,0,0,11,1,93
232120,1,1,4,1,74
232200,4,5,4,0,29
232300,0,1,3,1,15
232401,0,1,10,0,111
232402,0,0,3,0,7
232500,5,8,10,2,187
232601,3,1,0,0,7
232602,3,0,7,3,26
232701,0,0,1,2,5
232702,1,0,2,4,79
232800,1,0,0,1,3
234001,0,4,4,2,43
234002,3,1,1,2,26
234200,1,0,1,3,21
234301,1,3,0,5,34
234302,0,0,0,0,0
234501,0,2,6,0,14
234502,1,0,2,0,16
234600,0,0,16,0,90
234700,0,3,5,0,19
234800,0,1,2,0,5
234901,1,0,4,0,17
234902,6,2,4,1,34
235100,0,1,0,0,2
235201,0,0,1,0,2
235202,0,1,5,0,9
236001,2,0,1,8,20
236101,2,4,1,0,17
236102,1,2,9,0,28
236203,0,3,4,0,12
236204,0,1,1,0,3
236205,0,2,0,0,3
236206,0,0,0,0,0
236400,2,3,1,0,9
237101,9,7,10,2,73
237102,3,1,1,0,23
237201,2,2,3,0,104
237202,4,3,43,2,189
237300,0,0,2,0,7
237401,0,4,12,1,48
237402,1,6,2,0,17
237500,6,17,0,1,42
237600,15,19,0,2,67
237710,3,3,3,2,47
237720,2,1,1,1,15
237800,5,3,15,1,66
237900,3,0,1,0,13
238000,13,16,33,15,136
238100,10,5,11,0,116
238200,6,10,13,0,958
238310,1,10,3,0,35
238320,1,2,1,0,15
238400,7,11,23,12,115
239201,4,0,3,8,39
239202,19,3,48,0,180
239310,0,1,2,0,14
239320,0,0,0,0,0
239330,8,0,15,10,79
239501,5,6,11,3,50
239502,5,1,2,0,59
239601,0,0,8,0,35
239602,0,0,0,0,7
239701,4,0,0,0,42
239702,3,3,10,2,80
239801,6,6,3,0,76
239802,58,25,8,0,219
240010,3,6,8,1,33
240020,5,4,1,0,47
240200,7,2,2,13,201
240301,0,0,0,0,26
240302,1,1,1,0,12
240401,0,0,0,0,59
240402,0,0,0,0,22
240500,1,0,1,4,54
240600,5,0,6,2,155
240700,2,6,9,1,31
240800,0,1,6,1,94
240901,1,0,5,2,30
240902,0,1,2,1,6
241001,1,0,0,1,23
241002,0,6,0,0,37
241110,0,3,3,0,67
241120,0,1,4,1,13
241201,2,0,5,3,82
241202,3,6,12,2,86
241300,4,3,7,10,89
241400,5,0,18,2,41
242000,0,3,6,0,41
242100,0,0,3,0,8
242201,0,0,0,0,25
242202,0,0,0,0,0
242300,0,1,7,0,19
242600,4,0,2,0,17
242700,3,8,12,4,101
243001,0,0,0,0,14
243002,1,0,0,0,4
243100,4,1,2,2,24
261102,0,0,0,0,0
261103,0,0,0,0,0
261104,0,0,0,0,0
261200,0,0,0,0,0
262100,0,0,0,0,0
262200,0,0,0,0,3
262301,0,0,0,0,0
262302,0,0,2,0,4
262303,0,0,0,0,0
262400,0,0,0,0,0
262501,0,0,0,0,0
262601,2,0,0,0,3
262604,15,4,6,0,41
262704,5,2,0,0,14
262706,0,0,0,0,4
262802,2,0,0,0,8
264000,0,0,0,0,2
264102,0,0,0,0,0
264103,0,0,0,6,10
264303,2,0,1,0,5
264304,0,0,0,0,1
264305,0,0,0,0,1
264306,0,0,0,2,3
265100,4,3,0,0,11
265201,2,0,0,0,13
265203,0,0,0,1,9
265204,2,2,0,0,72
265301,4,0,1,1,35
265303,1,1,1,0,6
265304,0,0,1,0,2
265306,0,0,0,0,0
265307,0,0,0,0,11
265410,1,0,2,0,10
265420,0,0,0,0,1
265521,1,1,0,0,8
265522,0,1,0,0,47
265523,1,0,0,3,22
265524,3,0,2,2,149
265601,0,0,0,1,5
265602,0,0,0,0,0
265701,0,0,0,0,2
265702,0,0,0,0,0
267101,0,0,0,1,4
267102,0,0,0,0,9
267201,0,0,16,20,81
267202,1,0,0,1,33
267300,4,1,2,5,45
267403,0,2,10,0,19
267404,0,1,0,1,3
267405,0,0,0,0,4
267406,0,0,0,2,11
267502,1,0,0,13,45
267503,2,1,5,1,28
267504,0,0,1,2,5
267600,19,12,33,8,135
267700,0,2,9,5,38
267800,0,6,3,24,80
267901,0,0,0,0,0
267902,0,0,0,0,1
269000,0,0,0,11,25
269100,2,0,1,1,7
269300,1,0,2,1,11
269500,0,0,0,0,0
269601,0,2,6,0,13
269602,0,6,1,0,11
269700,4,8,7,1,55
269800,0,0,0,2,8
269903,1,1,0,0,7
269905,1,2,9,11,42
269906,0,0,0,0,2
269907,0,0,1,1,5
269908,0,3,2,1,14
269909,0,0,0,0,2
270101,5,6,4,10,73
270102,1,2,0,0,7
270200,2,1,4,4,28
270300,0,0,6,4,22
271100,4,1,4,1,24
271200,7,0,0,35,97
271300,0,3,5,4,40
271400,0,1,0,0,2
271500,0,0,0,0,3
271600,0,1,1,1,7
271702,8,1,8,2,43
271703,0,2,2,1,8
271704,0,0,0,0,1
271801,1,5,5,3,31
271803,2,0,0,0,5
271804,0,1,2,0,6
271901,2,1,5,15,41
271902,0,1,2,0,6
272100,3,1,6,0,29
272201,0,8,8,0,52
272202,0,0,1,0,3
272301,0,3,3,0,9
272302,2,0,1,0,7
273100,6,21,10,0,79
273200,9,21,7,1,84
273300,0,5,3,0,17
273403,9,1,1,7,98
273404,4,16,8,5,185
273502,34,82,47,7,358
273600,1,16,23,2,70
273700,3,15,7,0,40
273800,4,11,3,0,48
273902,1,21,33,22,132
274100,5,33,32,4,131
274202,4,1,0,6,33
275101,3,0,11,0,24
275102,4,0,18,12,70
275200,0,0,0,11,21
275311,1,5,4,19,51
275312,2,7,13,4,42
275313,3,4,8,0,26
275400,0,2,2,2,16
275500,0,2,1,0,5
275603,2,2,19,10,84
275604,1,4,0,0,8
275605,4,14,4,2,67
276000,0,0,0,1,4
276101,19,5,26,0,89
276102,4,1,1,0,9
276400,0,0,0,0,0
276500,0,4,7,0,23
276601,0,4,1,0,11
276605,0,0,0,0,0
276606,0,0,0,0,0
276607,3,3,9,3,34
276608,0,0,1,0,2
277000,1,2,0,3,9
277100,4,14,13,1,61
277200,0,0,17,0,61
277400,0,0,0,1,3
278001,17,13,2,0,148
278102,0,3,0,9,22
291110,1,1,4,1,11
291120,3,1,16,0,34
291130,2,1,34,3,63
291210,16,5,5,0,79
291220,3,3,7,0,23
291300,9,2,4,4,52
292001,1,3,15,0,38
292002,2,0,6,0,13
293203,0,7,0,0,11
293204,4,4,3,0,18
293205,9,2,3,1,42
293206,0,0,24,0,38
293301,0,0,0,0,0
293302,2,6,4,1,21
293304,4,7,5,0,31
293306,0,0,3,1,12
293307,2,1,0,0,8
294110,0,0,0,0,1
294120,2,2,15,2,37
294200,2,3,6,0,24
294301,0,1,0,0,5
294302,0,0,0,0,5
294410,0,0,0,5,30
294421,7,6,11,1,53
294510,1,2,12,0,33
294520,0,0,0,0,4
