year,zip_code,cars_count,vans_count,campers_or_rvs_count,tents_count,homeless_individuals_count
2016,90232,11.0,7.0,2.0,1.0,77.0
2016,90245,1.0,0.0,1.0,8.0,62.0
2016,90247,11.0,10.0,25.0,0.0,217.0
2016,90248,48.0,53.0,169.0,15.0,594.0
2016,90250,8.0,6.0,4.0,1.0,153.0
2016,90262,7.0,3.0,4.0,3.0,127.0
2016,90265,10.0,1.0,15.0,13.0,235.0
2016,90272,7.0,2.0,4.0,16.0,198.0
2016,90275,1.0,4.0,3.0,1.0,25.0
2016,90280,22.0,18.0,9.0,5.0,214.0
2016,90290,1.0,0.0,2.0,4.0,23.0
2016,90291,51.0,79.0,77.0,32.0,855.0
2016,90292,15.0,43.0,33.0,8.0,344.0
2016,90293,2.0,2.0,7.0,2.0,50.0
2016,90301,84.0,15.0,71.0,40.0,733.0
2016,90302,3.0,7.0,2.0,0.0,90.0
2016,90304,18.0,8.0,16.0,8.0,194.0
2016,90305,2.0,0.0,2.0,1.0,21.0
2016,90402,2.0,5.0,8.0,11.0,122.0
2016,90403,7.0,7.0,5.0,0.0,177.0
2016,90404,19.0,9.0,5.0,7.0,446.0
2016,90405,42.0,46.0,34.0,24.0,796.0
2016,90501,13.0,26.0,35.0,0.0,156.0
2016,90502,12.0,17.0,50.0,3.0,177.0
2016,90504,9.0,11.0,15.0,0.0,113.0
2016,90710,14.0,20.0,53.0,19.0,278.0
2016,90717,8.0,15.0,21.0,4.0,134.0
2016,90731,22.0,31.0,56.0,17.0,513.0
2016,90732,16.0,8.0,24.0,5.0,125.0
2016,90744,34.0,34.0,126.0,23.0,653.0
2016,90745,11.0,14.0,46.0,4.0,196.0
2016,90802,,,,,
2016,90810,8.0,11.0,51.0,13.0,231.0
2016,90813,,,,,
2016,91011,1.0,1.0,0.0,0.0,5.0
2016,91030,0.0,4.0,9.0,4.0,39.0
2016,91040,12.0,4.0,38.0,12.0,354.0
2016,91042,10.0,5.0,30.0,13.0,316.0
2016,91105,2.0,5.0,12.0,1.0,46.0
2016,91201,5.0,5.0,0.0,4.0,55.0
2016,91204,,,,,
2016,91205,0.0,0.0,1.0,0.0,5.0
2016,91206,0.0,0.0,0.0,0.0,0.0
2016,91214,2.0,0.0,9.0,1.0,33.0
2016,91302,1.0,0.0,3.0,1.0,46.0
2016,91303,1.0,8.0,48.0,0.0,128.0
2016,91304,9.0,7.0,68.0,3.0,232.0
2016,91306,1.0,2.0,44.0,3.0,128.0
2016,91307,1.0,2.0,9.0,0.0,43.0
2016,91311,22.0,5.0,58.0,9.0,222.0
2016,91316,1.0,2.0,2.0,12.0,101.0
2016,91321,10.0,5.0,7.0,2.0,245.0
2016,91324,11.0,11.0,32.0,0.0,260.0
2016,91325,12.0,7.0,22.0,0.0,271.0
2016,91326,13.0,3.0,19.0,0.0,73.0
2016,91330,0.0,0.0,0.0,0.0,0.0
2016,91331,30.0,21.0,84.0,3.0,589.0
2016,91335,2.0,12.0,31.0,3.0,218.0
2016,91340,4.0,7.0,16.0,1.0,106.0
2016,91342,30.0,17.0,75.0,5.0,612.0
2016,91343,7.0,20.0,21.0,5.0,365.0
2016,91344,9.0,16.0,31.0,0.0,172.0
2016,91345,2.0,5.0,7.0,1.0,53.0
2016,91352,22.0,19.0,85.0,10.0,942.0
2016,91356,0.0,5.0,9.0,0.0,67.0
2016,91364,5.0,6.0,11.0,1.0,78.0
2016,91367,14.0,9.0,36.0,2.0,188.0
2016,91371,1.0,3.0,2.0,0.0,11.0
2016,91401,5.0,3.0,22.0,7.0,248.0
2016,91402,10.0,2.0,20.0,2.0,175.0
2016,91403,2.0,4.0,2.0,1.0,79.0
2016,91405,1.0,11.0,23.0,35.0,231.0
2016,91406,2.0,1.0,20.0,19.0,265.0
2016,91411,6.0,2.0,9.0,10.0,146.0
2016,91423,3.0,9.0,14.0,0.0,94.0
2016,91436,0.0,2.0,2.0,12.0,92.0
2016,91501,1.0,3.0,5.0,0.0,46.0
2016,91504,3.0,2.0,6.0,2.0,76.0
2016,91505,11.0,2.0,28.0,6.0,149.0
2016,91506,4.0,1.0,5.0,5.0,39.0
2016,91601,18.0,10.0,52.0,5.0,229.0
2016,91602,5.0,1.0,14.0,1.0,62.0
2016,91604,2.0,13.0,20.0,0.0,136.0
2016,91605,24.0,34.0,87.0,7.0,832.0
2016,91606,29.0,45.0,106.0,12.0,559.0
2016,91607,3.0,2.0,18.0,4.0,123.0
2016,91608,0.0,0.0,6.0,0.0,18.0
2016,91754,0.0,1.0,0.0,0.0,13.0
2016,91801,5.0,4.0,0.0,0.0,56.0
2016,91803,0.0,1.0,1.0,0.0,23.0
2017,90001,39.0,46.0,73.0,5.0,446.0
2017,90002,35.0,12.0,117.0,6.0,570.0
2017,90003,65.0,40.0,151.0,50.0,1452.0
2017,90004,21.0,23.0,13.0,88.0,656.0
2017,90005,18.0,21.0,8.0,40.0,361.0
2017,90006,39.0,42.0,36.0,24.0,518.0
2017,90007,34.0,42.0,58.0,136.0,1253.0
2017,90008,24.0,11.0,26.0,10.0,245.0
2017,90010,14.0,12.0,2.0,35.0,269.0
2017,90011,96.0,100.0,87.0,143.0,1707.0
2017,90012,18.0,16.0,20.0,234.0,2128.0
2017,90013,23.0,4.0,10.0,428.0,4831.0
2017,90014,26.0,9.0,10.0,370.0,4627.0
2017,90015,22.0,29.0,31.0,167.0,1954.0
2017,90016,42.0,28.0,68.0,17.0,484.0
2017,90017,4.0,9.0,6.0,47.0,567.0
2017,90018,85.0,42.0,83.0,14.0,589.0
2017,90019,30.0,27.0,65.0,22.0,424.0
2017,90020,20.0,23.0,3.0,36.0,335.0
2017,90021,31.0,16.0,18.0,402.0,4133.0
2017,90023,17.0,25.0,51.0,23.0,463.0
2017,90024,14.0,18.0,17.0,6.0,534.0
2017,90025,17.0,28.0,40.0,13.0,828.0
2017,90026,19.0,34.0,54.0,63.0,1029.0
2017,90027,2.0,13.0,6.0,41.0,436.0
2017,90028,30.0,19.0,37.0,77.0,908.0
2017,90029,34.0,41.0,24.0,112.0,963.0
2017,90031,23.0,37.0,48.0,18.0,366.0
2017,90032,22.0,8.0,65.0,2.0,263.0
2017,90033,18.0,18.0,32.0,13.0,499.0
2017,90034,30.0,27.0,38.0,39.0,408.0
2017,90035,12.0,10.0,8.0,18.0,142.0
2017,90036,2.0,5.0,17.0,13.0,246.0
2017,90037,48.0,36.0,68.0,166.0,1706.0
2017,90038,24.0,23.0,41.0,64.0,648.0
2017,90039,10.0,14.0,25.0,9.0,248.0
2017,90041,11.0,12.0,32.0,16.0,170.0
2017,90042,15.0,27.0,57.0,17.0,281.0
2017,90043,25.0,25.0,44.0,5.0,278.0
2017,90044,73.0,33.0,63.0,53.0,1091.0
2017,90045,72.0,47.0,122.0,52.0,879.0
2017,90046,10.0,10.0,9.0,19.0,262.0
2017,90047,22.0,19.0,45.0,13.0,594.0
2017,90048,2.0,0.0,3.0,6.0,149.0
2017,90049,8.0,23.0,17.0,1.0,445.0
2017,90056,22.0,17.0,15.0,1.0,138.0
2017,90057,19.0,23.0,20.0,86.0,896.0
2017,90058,34.0,19.0,28.0,44.0,858.0
2017,90059,38.0,33.0,122.0,1.0,654.0
2017,90061,54.0,34.0,162.0,43.0,667.0
2017,90062,27.0,23.0,44.0,5.0,451.0
2017,90063,10.0,31.0,33.0,3.0,193.0
2017,90064,10.0,13.0,32.0,25.0,263.0
2017,90065,22.0,34.0,83.0,20.0,424.0
2017,90066,17.0,66.0,83.0,10.0,518.0
2017,90067,0.0,0.0,0.0,0.0,16.0
2017,90068,6.0,7.0,4.0,31.0,176.0
2017,90069,0.0,1.0,0.0,1.0,71.0
2017,90071,0.0,0.0,0.0,13.0,208.0
2017,90073,6.0,15.0,13.0,0.0,379.0
2017,90077,1.0,1.0,1.0,1.0,19.0
2017,90079,1.0,3.0,6.0,6.0,103.0
2017,90089,16.0,10.0,22.0,105.0,785.0
2017,90090,0.0,0.0,0.0,0.0,1.0
2017,90094,1.0,3.0,5.0,0.0,26.0
2017,90095,3.0,1.0,2.0,1.0,64.0
2017,90210,1.0,3.0,2.0,2.0,59.0
2017,90211,0.0,0.0,0.0,1.0,31.0
2017,90212,1.0,0.0,3.0,1.0,30.0
2017,90230,23.0,19.0,53.0,2.0,243.0
2017,90232,20.0,8.0,18.0,4.0,182.0
2017,90245,2.0,9.0,12.0,3.0,64.0
2017,90247,16.0,9.0,13.0,0.0,276.0
2017,90248,43.0,22.0,239.0,11.0,721.0
2017,90250,14.0,13.0,27.0,3.0,165.0
2017,90262,3.0,13.0,11.0,7.0,134.0
2017,90265,32.0,14.0,15.0,20.0,341.0
2017,90272,13.0,2.0,3.0,5.0,101.0
2017,90275,4.0,9.0,8.0,0.0,47.0
2017,90280,15.0,21.0,20.0,4.0,240.0
2017,90290,16.0,5.0,13.0,7.0,173.0
2017,90291,53.0,119.0,73.0,90.0,1161.0
2017,90292,10.0,31.0,37.0,5.0,360.0
2017,90293,3.0,9.0,25.0,4.0,114.0
2017,90301,56.0,32.0,76.0,37.0,695.0
2017,90302,12.0,11.0,1.0,3.0,90.0
2017,90304,30.0,16.0,14.0,2.0,210.0
2017,90305,0.0,4.0,5.0,0.0,28.0
2017,90402,1.0,6.0,4.0,3.0,91.0
2017,90403,5.0,8.0,3.0,1.0,233.0
2017,90404,12.0,7.0,4.0,3.0,530.0
2017,90405,53.0,70.0,35.0,73.0,1028.0
2017,90501,3.0,7.0,20.0,3.0,110.0
2017,90502,2.0,11.0,52.0,0.0,150.0
2017,90504,8.0,9.0,10.0,6.0,92.0
2017,90710,6.0,12.0,44.0,8.0,230.0
2017,90717,6.0,5.0,21.0,3.0,119.0
2017,90731,56.0,36.0,59.0,10.0,688.0
2017,90732,13.0,13.0,22.0,1.0,141.0
2017,90744,47.0,34.0,123.0,5.0,679.0
2017,90745,6.0,11.0,38.0,26.0,265.0
2017,90802,,,,,
2017,90810,21.0,10.0,39.0,0.0,192.0
2017,90813,,,,,
2017,91011,0.0,0.0,0.0,0.0,0.0
2017,91030,2.0,0.0,1.0,0.0,14.0
2017,91040,14.0,11.0,31.0,3.0,414.0
2017,91042,8.0,4.0,16.0,15.0,380.0
2017,91105,2.0,2.0,7.0,7.0,49.0
2017,91201,0.0,0.0,2.0,18.0,74.0
2017,91204,,,,,
2017,91205,1.0,0.0,12.0,1.0,29.0
2017,91206,0.0,0.0,0.0,0.0,0.0
2017,91214,0.0,0.0,1.0,3.0,22.0
2017,91302,19.0,5.0,8.0,5.0,150.0
2017,91303,4.0,7.0,43.0,3.0,167.0
2017,91304,7.0,9.0,59.0,0.0,189.0
2017,91306,1.0,8.0,38.0,0.0,111.0
2017,91307,6.0,11.0,21.0,1.0,100.0
2017,91311,11.0,9.0,82.0,5.0,233.0
2017,91316,7.0,3.0,18.0,39.0,304.0
2017,91321,20.0,10.0,11.0,2.0,352.0
2017,91324,8.0,8.0,50.0,5.0,266.0
2017,91325,7.0,2.0,14.0,6.0,219.0
2017,91326,2.0,1.0,9.0,1.0,34.0
2017,91330,0.0,0.0,1.0,0.0,3.0
2017,91331,29.0,23.0,86.0,11.0,488.0
2017,91335,11.0,7.0,42.0,9.0,230.0
2017,91340,13.0,3.0,42.0,11.0,198.0
2017,91342,40.0,13.0,91.0,9.0,856.0
2017,91343,12.0,5.0,16.0,38.0,329.0
2017,91344,12.0,4.0,13.0,4.0,101.0
2017,91345,19.0,11.0,12.0,9.0,182.0
2017,91352,27.0,30.0,136.0,8.0,907.0
2017,91356,2.0,0.0,7.0,0.0,64.0
2017,91364,15.0,4.0,10.0,9.0,174.0
2017,91367,3.0,5.0,29.0,5.0,111.0
2017,91371,0.0,2.0,4.0,0.0,12.0
2017,91401,16.0,11.0,33.0,17.0,355.0
2017,91402,19.0,9.0,15.0,33.0,312.0
2017,91403,4.0,5.0,8.0,1.0,59.0
2017,91405,9.0,1.0,15.0,28.0,242.0
2017,91406,18.0,7.0,43.0,58.0,483.0
2017,91411,7.0,4.0,23.0,8.0,149.0
2017,91423,5.0,2.0,1.0,3.0,57.0
2017,91436,2.0,2.0,11.0,40.0,275.0
2017,91501,3.0,4.0,6.0,6.0,62.0
2017,91504,2.0,5.0,8.0,0.0,83.0
2017,91505,14.0,15.0,32.0,3.0,200.0
2017,91506,2.0,2.0,3.0,0.0,64.0
2017,91601,29.0,29.0,38.0,6.0,281.0
2017,91602,7.0,8.0,17.0,10.0,150.0
2017,91604,7.0,7.0,2.0,14.0,128.0
2017,91605,31.0,36.0,94.0,4.0,751.0
2017,91606,41.0,42.0,76.0,4.0,458.0
2017,91607,18.0,6.0,14.0,5.0,168.0
2017,91608,0.0,0.0,0.0,7.0,33.0
2017,91754,2.0,3.0,2.0,3.0,37.0
2017,91801,6.0,2.0,8.0,0.0,70.0
2017,91803,7.0,2.0,4.0,1.0,58.0
2018,90001,60.0,51.0,139.0,29.0,830.0
2018,90002,77.0,24.0,91.0,9.0,529.0
2018,90003,50.0,47.0,129.0,22.0,1347.0
2018,90004,11.0,26.0,14.0,55.0,615.0
2018,90005,28.0,28.0,6.0,28.0,367.0
2018,90006,57.0,51.0,39.0,34.0,552.0
2018,90007,23.0,28.0,67.0,84.0,948.0
2018,90008,26.0,14.0,27.0,2.0,235.0
2018,90010,5.0,6.0,0.0,25.0,239.0
2018,90011,59.0,67.0,143.0,149.0,1600.0
2018,90012,28.0,44.0,45.0,264.0,2301.0
2018,90013,27.0,27.0,18.0,549.0,4653.0
2018,90014,22.0,3.0,7.0,508.0,3919.0
2018,90015,28.0,18.0,39.0,249.0,1523.0
2018,90016,44.0,42.0,65.0,23.0,551.0
2018,90017,16.0,33.0,11.0,41.0,705.0
2018,90018,43.0,34.0,38.0,2.0,369.0
2018,90019,31.0,42.0,60.0,22.0,412.0
2018,90020,8.0,12.0,4.0,35.0,251.0
2018,90021,32.0,31.0,35.0,565.0,3973.0
2018,90023,26.0,48.0,97.0,37.0,650.0
2018,90024,23.0,17.0,10.0,14.0,640.0
2018,90025,19.0,30.0,36.0,31.0,795.0
2018,90026,32.0,55.0,61.0,91.0,1246.0
2018,90027,23.0,8.0,16.0,24.0,429.0
2018,90028,33.0,27.0,38.0,85.0,861.0
2018,90029,27.0,27.0,21.0,59.0,675.0
2018,90031,41.0,49.0,70.0,21.0,481.0
2018,90032,18.0,16.0,37.0,6.0,199.0
2018,90033,25.0,36.0,35.0,19.0,451.0
2018,90034,12.0,15.0,32.0,20.0,224.0
2018,90035,1.0,5.0,10.0,10.0,99.0
2018,90036,5.0,2.0,24.0,12.0,254.0
2018,90037,44.0,34.0,92.0,142.0,1190.0
2018,90038,43.0,26.0,36.0,67.0,588.0
2018,90039,12.0,15.0,33.0,22.0,309.0
2018,90041,7.0,16.0,38.0,29.0,218.0
2018,90042,39.0,80.0,77.0,14.0,576.0
2018,90043,5.0,18.0,38.0,5.0,184.0
2018,90044,30.0,43.0,86.0,14.0,591.0
2018,90045,18.0,12.0,47.0,27.0,577.0
2018,90046,5.0,6.0,12.0,13.0,243.0
2018,90047,42.0,23.0,66.0,9.0,665.0
2018,90048,4.0,2.0,3.0,5.0,169.0
2018,90049,18.0,14.0,10.0,1.0,463.0
2018,90056,1.0,6.0,12.0,0.0,84.0
2018,90057,28.0,37.0,11.0,54.0,678.0
2018,90058,34.0,56.0,90.0,82.0,1216.0
2018,90059,29.0,26.0,95.0,2.0,429.0
2018,90061,73.0,47.0,124.0,8.0,519.0
2018,90062,56.0,25.0,63.0,14.0,649.0
2018,90063,15.0,22.0,48.0,0.0,191.0
2018,90064,9.0,13.0,30.0,8.0,176.0
2018,90065,31.0,36.0,82.0,21.0,462.0
2018,90066,55.0,88.0,85.0,2.0,569.0
2018,90067,0.0,0.0,1.0,0.0,23.0
2018,90068,6.0,5.0,4.0,29.0,173.0
2018,90069,0.0,2.0,1.0,1.0,75.0
2018,90071,0.0,0.0,0.0,3.0,176.0
2018,90073,12.0,12.0,6.0,0.0,391.0
2018,90077,5.0,0.0,2.0,0.0,15.0
2018,90079,0.0,0.0,0.0,18.0,101.0
2018,90089,6.0,1.0,16.0,59.0,504.0
2018,90090,1.0,0.0,7.0,3.0,21.0
2018,90094,9.0,3.0,2.0,0.0,25.0
2018,90095,3.0,1.0,0.0,0.0,34.0
2018,90210,0.0,1.0,0.0,0.0,25.0
2018,90211,0.0,1.0,0.0,0.0,32.0
2018,90212,0.0,0.0,0.0,0.0,10.0
2018,90230,49.0,22.0,34.0,1.0,281.0
2018,90232,4.0,11.0,15.0,9.0,128.0
2018,90245,0.0,1.0,3.0,0.0,57.0
2018,90247,13.0,10.0,11.0,3.0,92.0
2018,90248,109.0,60.0,320.0,20.0,990.0
2018,90250,36.0,15.0,13.0,1.0,259.0
2018,90262,13.0,7.0,21.0,14.0,237.0
2018,90265,36.0,12.0,10.0,42.0,283.0
2018,90272,18.0,7.0,7.0,2.0,107.0
2018,90275,3.0,7.0,4.0,0.0,33.0
2018,90280,17.0,18.0,15.0,27.0,360.0
2018,90290,22.0,7.0,1.0,38.0,200.0
2018,90291,32.0,75.0,52.0,81.0,840.0
2018,90292,5.0,23.0,14.0,2.0,130.0
2018,90293,9.0,9.0,20.0,7.0,126.0
2018,90301,17.0,7.0,22.0,27.0,505.0
2018,90302,2.0,5.0,4.0,1.0,103.0
2018,90304,23.0,21.0,22.0,28.0,258.0
2018,90305,0.0,6.0,12.0,0.0,55.0
2018,90402,5.0,5.0,4.0,1.0,76.0
2018,90403,16.0,18.0,3.0,0.0,244.0
2018,90404,17.0,11.0,7.0,3.0,566.0
2018,90405,39.0,64.0,31.0,64.0,1138.0
2018,90501,23.0,12.0,52.0,0.0,186.0
2018,90502,10.0,11.0,68.0,0.0,171.0
2018,90504,17.0,9.0,10.0,0.0,86.0
2018,90710,8.0,25.0,38.0,17.0,284.0
2018,90717,6.0,13.0,14.0,5.0,99.0
2018,90731,23.0,49.0,46.0,11.0,594.0
2018,90732,5.0,14.0,12.0,4.0,113.0
2018,90744,23.0,22.0,130.0,7.0,604.0
2018,90745,20.0,22.0,54.0,7.0,238.0
2018,90802,,,,,
2018,90810,19.0,14.0,45.0,2.0,193.0
2018,90813,,,,,
2018,91011,0.0,0.0,0.0,0.0,0.0
2018,91030,1.0,3.0,2.0,3.0,72.0
2018,91040,10.0,2.0,27.0,2.0,204.0
2018,91042,10.0,10.0,22.0,2.0,116.0
2018,91105,2.0,7.0,15.0,18.0,95.0
2018,91201,6.0,3.0,2.0,10.0,86.0
2018,91204,,,,,
2018,91205,9.0,5.0,9.0,0.0,42.0
2018,91206,0.0,0.0,0.0,0.0,0.0
2018,91214,0.0,0.0,5.0,0.0,9.0
2018,91302,15.0,10.0,1.0,21.0,150.0
2018,91303,17.0,6.0,44.0,2.0,156.0
2018,91304,16.0,7.0,38.0,5.0,166.0
2018,91306,17.0,5.0,47.0,3.0,162.0
2018,91307,6.0,3.0,37.0,2.0,123.0
2018,91311,16.0,4.0,84.0,5.0,245.0
2018,91316,9.0,3.0,7.0,3.0,90.0
2018,91321,8.0,1.0,10.0,2.0,113.0
2018,91324,8.0,3.0,67.0,2.0,217.0
2018,91325,10.0,6.0,48.0,0.0,214.0
2018,91326,5.0,0.0,10.0,0.0,47.0
2018,91330,0.0,0.0,1.0,0.0,4.0
2018,91331,37.0,54.0,156.0,14.0,811.0
2018,91335,9.0,8.0,31.0,1.0,150.0
2018,91340,5.0,15.0,31.0,13.0,158.0
2018,91342,54.0,40.0,142.0,5.0,630.0
2018,91343,25.0,13.0,54.0,5.0,316.0
2018,91344,6.0,3.0,12.0,1.0,60.0
2018,91345,9.0,21.0,37.0,0.0,139.0
2018,91352,42.0,78.0,177.0,14.0,2065.0
2018,91356,6.0,2.0,4.0,0.0,54.0
2018,91364,20.0,8.0,4.0,17.0,144.0
2018,91367,18.0,8.0,41.0,2.0,177.0
2018,91371,1.0,3.0,0.0,0.0,13.0
2018,91401,8.0,12.0,32.0,9.0,309.0
2018,91402,10.0,12.0,18.0,5.0,221.0
2018,91403,5.0,1.0,11.0,2.0,49.0
2018,91405,3.0,5.0,18.0,10.0,167.0
2018,91406,10.0,10.0,52.0,7.0,241.0
2018,91411,4.0,6.0,28.0,6.0,136.0
2018,91423,3.0,2.0,15.0,2.0,63.0
2018,91436,4.0,1.0,1.0,3.0,36.0
2018,91501,2.0,6.0,7.0,0.0,45.0
2018,91504,5.0,6.0,9.0,0.0,62.0
2018,91505,23.0,42.0,21.0,2.0,207.0
2018,91506,12.0,19.0,1.0,2.0,76.0
2018,91601,9.0,15.0,33.0,0.0,150.0
2018,91602,2.0,4.0,5.0,1.0,56.0
2018,91604,3.0,1.0,3.0,5.0,55.0
2018,91605,52.0,96.0,139.0,5.0,1990.0
2018,91606,78.0,110.0,102.0,22.0,749.0
2018,91607,6.0,5.0,12.0,10.0,95.0
2018,91608,0.0,0.0,0.0,0.0,12.0
2018,91754,3.0,2.0,2.0,0.0,64.0
2018,91801,1.0,2.0,6.0,0.0,57.0
2018,91803,1.0,1.0,1.0,0.0,20.0
2019,90001,38.0,49.0,131.0,36.0,947.3720000000001
2019,90002,56.0,70.0,138.0,54.0,798.735
2019,90003,42.0,50.0,213.0,95.0,1566.5470000000003
2019,90004,24.0,36.0,31.0,75.0,840.9449999999999
2019,90005,34.0,31.0,8.0,86.0,602.8969999999999
2019,90006,43.0,74.0,44.0,90.0,837.605
2019,90007,71.0,79.0,93.0,200.0,1704.3729999999998
2019,90008,19.0,16.0,24.0,3.0,251.22299999999998
2019,90010,19.0,10.0,4.0,73.0,453.1520000000001
2019,90011,105.0,78.0,193.0,176.0,2490.6059999999998
2019,90012,24.0,19.0,35.0,245.0,2568.524
2019,90013,28.0,12.0,6.0,637.0,5032.558
2019,90014,28.0,8.0,4.0,639.0,4559.483
2019,90015,102.0,56.0,73.0,377.0,2900.628
2019,90016,26.0,17.0,66.0,17.0,520.206
2019,90017,27.0,18.0,2.0,76.0,898.1
2019,90018,27.0,39.0,35.0,10.0,321.78499999999997
2019,90019,11.0,16.0,40.0,22.0,319.016
2019,90020,15.0,31.0,10.0,90.0,612.005
2019,90021,43.0,13.0,25.0,617.0,4193.91
2019,90023,29.0,67.0,110.0,46.0,913.9870000000001
2019,90024,20.0,7.0,19.0,11.0,647.133
2019,90025,32.0,34.0,47.0,44.0,803.564
2019,90026,24.0,54.0,51.0,139.0,1077.7930000000001
2019,90027,13.0,32.0,17.0,50.0,530.374
2019,90028,35.0,47.0,42.0,129.0,1323.758
2019,90029,30.0,38.0,25.0,59.0,780.0540000000001
2019,90031,28.0,51.0,104.0,24.0,516.667
2019,90032,14.0,18.0,49.0,5.0,241.24799999999996
2019,90033,28.0,33.0,53.0,45.0,839.817
2019,90034,37.0,24.0,65.0,29.0,414.93800000000005
2019,90035,7.0,11.0,18.0,6.0,114.899
2019,90036,12.0,7.0,4.0,18.0,274.34599999999995
2019,90037,30.0,41.0,75.0,190.0,1405.8229999999996
2019,90038,32.0,36.0,25.0,50.0,676.7950000000001
2019,90039,9.0,14.0,38.0,15.0,201.219
2019,90041,10.0,16.0,22.0,16.0,144.967
2019,90042,32.0,25.0,34.0,25.0,254.387
2019,90043,23.0,25.0,52.0,11.0,340.041
2019,90044,50.0,53.0,134.0,85.0,948.691
2019,90045,35.0,14.0,24.0,2.0,639.5909999999999
2019,90046,17.0,19.0,7.0,14.0,357.87399999999997
2019,90047,30.0,34.0,101.0,10.0,765.148
2019,90048,14.0,2.0,1.0,17.0,227.411
2019,90049,19.0,2.0,15.0,0.0,482.89000000000004
2019,90056,21.0,6.0,12.0,0.0,126.46600000000001
2019,90057,51.0,60.0,29.0,118.0,1147.096
2019,90058,46.0,15.0,70.0,32.0,1394.3780000000002
2019,90059,53.0,43.0,118.0,38.0,710.5840000000001
2019,90061,121.0,32.0,173.0,53.0,827.364
2019,90062,11.0,14.0,27.0,10.0,780.695
2019,90063,16.0,29.0,85.0,0.0,315.42499999999995
2019,90064,22.0,30.0,42.0,46.0,368.542
2019,90065,26.0,49.0,75.0,19.0,430.747
2019,90066,38.0,60.0,85.0,45.0,650.1679999999999
2019,90067,0.0,0.0,1.0,0.0,10.789
2019,90068,2.0,4.0,3.0,16.0,118.826
2019,90069,0.0,0.0,0.0,2.0,82.40800000000002
2019,90071,11.0,0.0,0.0,36.0,343.21500000000003
2019,90073,14.0,1.0,15.0,0.0,429.04
2019,90077,2.0,0.0,0.0,0.0,11.822
2019,90079,1.0,6.0,1.0,1.0,125.38300000000001
2019,90089,18.0,19.0,19.0,127.0,697.804
2019,90090,0.0,0.0,7.0,0.0,40.812
2019,90094,3.0,6.0,6.0,0.0,28.31
2019,90095,1.0,1.0,1.0,0.0,99.369
2019,90210,1.0,0.0,0.0,0.0,44.985
2019,90211,0.0,0.0,1.0,0.0,42.789
2019,90212,2.0,1.0,1.0,0.0,19.168
2019,90230,44.0,11.0,27.0,2.0,217.405
2019,90232,25.0,12.0,27.0,12.0,221.00300000000001
2019,90245,3.0,0.0,0.0,0.0,150.044
2019,90247,9.0,20.0,29.0,9.0,217.26399999999998
2019,90248,166.0,59.0,244.0,27.0,998.507
2019,90250,31.0,11.0,7.0,12.0,387.26599999999996
2019,90262,23.0,15.0,8.0,18.0,193.517
2019,90265,45.0,14.0,27.0,13.0,224.949
2019,90272,36.0,2.0,1.0,1.0,81.201
2019,90275,3.0,1.0,0.0,0.0,19.63
2019,90280,47.0,48.0,18.0,41.0,458.334
2019,90290,4.0,0.0,14.0,8.0,53.388000000000005
2019,90291,83.0,108.0,96.0,120.0,1296.611
2019,90292,24.0,23.0,16.0,17.0,277.002
2019,90293,16.0,11.0,16.0,1.0,281.117
2019,90301,14.0,10.0,3.0,1.0,339.09000000000003
2019,90302,4.0,13.0,3.0,3.0,98.115
2019,90304,24.0,19.0,24.0,33.0,280.084
2019,90305,11.0,5.0,14.0,0.0,107.205
2019,90402,3.0,6.0,0.0,1.0,57.685
2019,90403,30.0,12.0,1.0,0.0,326.57800000000003
2019,90404,11.0,7.0,1.0,2.0,759.652
2019,90405,53.0,61.0,44.0,75.0,1266.1409999999998
2019,90501,38.0,30.0,40.0,6.0,283.318
2019,90502,29.0,21.0,28.0,3.0,194.547
2019,90504,19.0,11.0,9.0,12.0,159.985
2019,90710,8.0,16.0,37.0,21.0,290.236
2019,90717,6.0,7.0,11.0,8.0,125.59699999999998
2019,90731,65.0,60.0,60.0,20.0,868.259
2019,90732,10.0,5.0,11.0,7.0,99.884
2019,90744,19.0,31.0,149.0,41.0,799.2710000000001
2019,90745,21.0,19.0,36.0,0.0,196.573
2019,90802,,,,,
2019,90810,18.0,19.0,65.0,5.0,264.85
2019,90813,,,,,
2019,91011,0.0,1.0,0.0,0.0,1.576
2019,91030,6.0,0.0,2.0,1.0,47.658
2019,91040,16.0,7.0,50.0,27.0,242.101
2019,91042,15.0,6.0,36.0,10.0,185.78900000000002
2019,91105,5.0,2.0,2.0,9.0,47.18
2019,91201,4.0,0.0,2.0,14.0,63.358000000000004
2019,91204,,,,,
2019,91205,6.0,8.0,9.0,0.0,55.665000000000006
2019,91206,0.0,0.0,0.0,0.0,0.0
2019,91214,0.0,0.0,3.0,1.0,10.278
2019,91302,18.0,2.0,9.0,0.0,85.424
2019,91303,10.0,10.0,19.0,2.0,115.899
2019,91304,13.0,11.0,69.0,9.0,220.774
2019,91306,14.0,8.0,47.0,14.0,168.03400000000002
2019,91307,8.0,4.0,17.0,0.0,66.076
2019,91311,10.0,8.0,83.0,7.0,223.934
2019,91316,28.0,4.0,31.0,15.0,223.08299999999997
2019,91321,17.0,6.0,15.0,5.0,197.50000000000003
2019,91324,13.0,7.0,38.0,7.0,120.88000000000001
2019,91325,5.0,9.0,16.0,1.0,76.708
2019,91326,1.0,1.0,5.0,0.0,154.192
